thumb_sensor,index_finger_sensor,middle_finger_sensor,ring_finger_sensor,little_finger_sensor,palm_sensor
197,488,424,479,261,811
196,489,425,480,261,811
196,489,425,479,261,811
196,488,424,479,261,811
197,488,424,480,262,812
196,487,424,480,261,812
197,488,425,479,261,813
197,487,425,479,261,813
196,488,424,479,261,812
197,488,425,479,261,814
198,489,425,480,262,811
197,488,424,480,261,813
197,489,425,480,261,812
197,489,424,480,261,815
196,488,425,480,261,815
198,488,425,480,261,815
198,489,425,480,262,815
198,489,425,480,262,815
199,489,425,481,262,814
199,489,425,481,263,816
198,490,426,481,262,816
198,490,425,481,263,816
198,489,426,482,262,816
198,489,426,482,263,816
198,490,425,482,263,816
199,490,425,482,263,816
198,488,427,481,262,817
198,490,427,481,262,817
198,491,426,483,263,817
199,490,426,482,262,818
198,490,427,482,263,817
198,491,426,481,262,817
198,491,426,482,262,818
198,491,426,481,262,815
198,491,425,482,263,817
198,491,426,482,262,818
198,491,426,482,263,817
199,491,425,482,263,818
199,489,426,481,262,817
199,491,426,482,263,817
200,491,426,482,262,818
199,491,427,482,263,817
199,491,426,482,263,818
200,490,427,482,262,817
200,490,426,482,262,817
199,491,426,482,262,817
200,491,426,481,263,817
200,490,426,481,262,817
200,490,425,481,262,817
200,490,425,481,262,818
200,491,426,482,263,817
198,490,426,481,262,817
199,491,426,482,262,817
200,491,425,482,263,818
200,491,426,482,263,818
199,491,426,481,262,817
199,490,425,481,262,817
199,491,425,482,263,819
200,491,426,480,263,818
200,490,426,480,262,818
201,491,424,481,263,818
201,490,426,481,263,818
200,491,425,481,262,818
201,491,425,480,263,817
200,490,426,481,262,818
201,491,425,481,263,818
201,491,426,481,263,817
201,491,426,480,262,818
201,491,426,480,263,817
200,490,426,480,263,818
200,490,426,481,263,818
199,490,426,481,263,820
200,490,426,480,262,820
200,490,426,481,262,819
200,491,427,480,263,819
200,490,426,481,262,818
200,490,426,481,263,819
201,491,426,481,262,820
200,490,426,479,262,820
201,489,426,480,263,820
200,492,426,481,263,819
200,491,426,480,263,818
201,492,426,481,263,820
200,491,426,480,263,820
200,491,427,481,263,821
200,491,426,480,263,821
200,491,426,481,263,820
200,492,426,481,263,821
200,492,426,481,263,820
199,492,426,482,263,821
200,493,426,481,263,820
201,492,426,480,263,820
200,492,426,481,264,821
201,492,426,481,263,820
200,492,426,481,262,820
201,492,426,481,263,821
201,492,427,481,263,820
200,493,427,481,263,820
200,492,426,481,263,821
199,493,426,481,263,821
200,493,427,481,262,820
200,493,427,481,264,821
200,493,426,480,263,820
200,492,427,481,263,820
200,493,426,481,263,821
200,493,426,481,263,821
201,493,426,481,263,821
201,492,427,481,264,821
201,493,426,481,263,821
200,493,426,480,264,821
201,493,426,481,263,821
201,493,426,481,263,822
200,492,426,482,264,821
201,493,426,481,263,821
201,493,426,481,263,820
200,493,426,481,264,821
200,493,426,481,263,819
200,492,427,481,263,821
201,493,426,481,263,821
201,493,427,481,263,821
200,492,426,482,263,822
200,494,426,482,263,821
201,493,427,481,263,820
200,493,426,482,263,821
200,493,425,481,262,820
201,494,426,481,263,819
200,494,426,480,262,820
201,492,427,481,263,820
200,493,426,481,263,819
200,493,426,480,263,820
199,493,426,480,263,820
200,494,427,481,263,820
200,492,426,480,264,820
200,493,427,479,263,820
200,494,427,480,262,820
200,493,426,481,263,820
200,493,426,480,262,821
201,493,427,480,263,820
200,493,428,480,263,821
200,494,426,480,262,820
200,493,426,480,262,820
199,494,427,480,264,820
200,493,426,480,263,820
200,493,427,480,263,820
199,492,426,481,263,820
200,492,426,481,263,820
199,493,427,481,264,820
198,493,427,481,263,821
199,492,426,481,263,820
199,494,426,481,263,821
199,493,427,481,263,821
198,493,427,481,263,821
198,492,425,481,263,821
198,493,427,480,263,821
199,493,426,480,263,821
199,492,426,480,262,820
198,493,426,481,263,821
198,493,427,481,263,821
199,493,426,481,263,821
198,493,426,481,263,821
198,493,426,481,263,821
198,494,426,481,263,821
198,492,426,481,264,821
198,494,426,481,263,820
198,493,427,481,262,821
198,494,426,481,263,821
199,494,427,481,264,821
198,495,427,481,263,821
199,495,427,481,262,821
199,494,427,481,263,820
199,494,427,481,263,821
198,495,427,482,263,821
199,496,427,481,263,821
199,496,428,481,263,821
198,495,427,481,263,821
200,495,427,482,263,821
199,496,428,481,263,822
199,495,427,482,264,822
199,496,428,481,263,821
200,495,428,482,263,821
199,496,426,482,262,822
199,495,428,482,263,822
200,495,427,482,263,822
199,497,427,482,263,822
200,495,428,482,263,822
200,496,428,482,263,821
199,495,428,482,263,822
200,495,428,482,264,821
199,495,428,483,263,821
200,496,428,482,263,821
200,496,428,482,263,821
200,496,428,482,263,821
199,495,428,482,263,821
199,494,428,482,263,822
200,496,429,482,264,821
200,496,428,482,263,821
199,496,427,482,263,822
200,496,428,482,263,821
199,495,429,482,263,821
199,496,428,482,263,821
200,496,428,482,263,821
200,497,428,481,263,821
200,497,428,482,263,821
199,496,428,482,263,820
200,496,428,482,264,820
199,496,428,483,263,821
200,497,428,483,264,822
200,496,429,482,264,822
200,495,428,482,263,821
199,496,428,482,263,821
200,496,429,483,263,820
199,496,428,482,263,821
199,496,429,482,262,822
199,496,427,483,262,822
199,496,429,482,263,821
199,496,428,482,264,822
199,496,429,483,263,821
198,496,429,482,264,821
200,496,428,482,263,821
200,496,430,483,263,821
199,496,427,482,263,821
199,496,429,482,263,821
200,496,428,482,263,821
199,496,429,482,264,821
199,496,428,482,263,821
199,496,428,482,263,822
199,496,428,483,264,820
199,497,428,482,264,821
199,496,429,483,263,821
199,496,429,483,263,822
199,496,429,482,263,822
199,496,429,483,264,822
199,496,429,482,263,822
198,496,428,484,264,821
198,496,429,483,263,822
198,497,429,483,264,822
199,496,429,483,263,822
199,496,429,483,263,821
199,497,428,483,264,823
198,496,430,483,263,821
198,496,429,482,263,821
199,496,428,483,263,821
198,496,429,484,263,821
198,496,429,483,263,822
198,496,429,485,263,822
199,496,428,482,263,822
199,496,429,482,263,822
198,496,429,483,263,822
198,495,429,482,264,821
199,496,428,482,263,822
198,496,428,483,264,821
198,496,428,483,264,822
198,496,429,482,263,822
199,496,429,483,264,821
198,496,429,483,263,821
198,496,428,483,263,822
198,496,429,483,263,821
199,496,429,483,263,821
198,497,429,483,263,821
198,496,429,483,264,821
197,497,429,482,263,821
198,496,429,482,263,820
198,496,429,483,263,820
198,496,429,483,264,821
199,496,429,483,263,821
198,497,429,483,264,821
198,497,429,483,264,822
199,497,429,482,264,821
199,496,429,483,264,821
198,496,429,483,263,821
199,497,429,483,264,821
200,496,429,482,264,822
198,496,429,484,264,822
198,497,429,483,263,822
198,496,430,483,263,821
198,496,429,482,262,821
198,496,428,483,262,822
198,496,429,483,264,821
198,496,429,483,264,821
198,496,428,483,264,821
199,495,429,483,264,821
199,496,429,482,264,821
199,495,428,483,263,820
198,495,429,483,262,822
199,494,429,483,263,822
199,495,429,483,263,822
199,495,429,483,263,821
199,495,429,482,262,821
199,495,429,483,263,822
199,494,429,482,264,822
199,494,429,481,264,821
199,494,429,483,264,822
199,494,428,482,263,820
198,493,428,483,264,821
199,494,429,483,263,820
198,495,428,483,263,821
198,494,428,483,263,821
200,494,428,483,263,821
199,494,428,483,264,821
198,494,427,483,264,821
198,494,428,482,263,821
198,494,429,483,263,821
199,493,428,482,263,821
198,494,429,483,264,821
198,492,428,482,264,818
198,494,428,483,264,821
199,494,428,482,264,821
199,493,428,483,263,821
198,494,428,482,263,821
198,495,428,482,262,821
198,495,428,483,263,821
199,494,428,481,263,821
200,495,428,483,263,821
199,494,428,483,264,822
199,494,429,484,264,821
199,496,429,483,263,822
199,495,428,483,264,820
200,494,429,484,264,822
199,496,429,484,263,822
199,496,430,484,263,821
199,496,429,482,264,822
199,496,430,484,264,821
199,496,429,483,263,822
199,495,430,483,264,822
199,497,428,484,264,822
200,496,430,483,264,822
200,496,430,484,264,824
200,497,431,484,264,822
200,496,430,484,264,821
200,496,431,483,264,822
199,497,431,484,264,822
201,497,431,483,264,822
200,496,431,484,264,823
200,496,430,484,264,822
200,497,430,483,264,822
199,496,430,484,264,823
200,497,430,483,263,822
199,497,430,484,264,822
199,497,430,484,264,822
200,496,430,484,264,822
199,497,431,485,264,822
199,497,430,484,264,823
199,497,431,484,264,822
200,497,431,484,264,822
199,497,430,484,264,822
199,496,430,484,263,822
200,497,430,483,264,821
199,497,431,484,264,822
200,497,431,485,264,823
200,497,431,484,264,822
199,497,430,484,264,822
199,496,430,484,264,822
199,498,430,484,263,822
200,497,430,485,264,821
199,497,430,483,263,822
200,496,431,484,263,821
200,497,431,484,264,821
199,496,431,484,264,821
200,496,430,484,264,820
200,496,430,484,264,823
199,496,431,484,264,821
200,496,430,485,264,821
200,496,430,484,264,821
200,495,430,483,263,822
199,496,431,484,264,821
199,496,430,484,264,820
200,496,430,484,264,819
200,496,430,484,264,819
200,496,430,484,263,820
200,496,431,484,264,819
201,496,431,484,264,818
200,496,430,485,263,818
200,496,430,484,263,818
200,496,430,484,264,818
200,496,431,485,264,817
200,496,431,484,264,817
200,496,430,484,264,816
200,495,430,484,264,818
200,496,431,484,263,817
200,495,431,484,263,818
200,495,430,484,264,818
200,495,430,484,263,818
200,495,430,484,263,818
200,496,430,484,264,819
200,496,431,484,263,818
200,495,430,484,263,819
200,497,431,483,263,819
200,497,430,484,264,819
200,496,430,484,264,818
200,496,431,485,262,819
200,496,430,484,264,819
200,497,430,484,264,819
200,496,431,485,263,819
200,497,430,484,263,820
200,498,431,484,263,819
200,497,431,485,263,819
199,496,431,484,263,820
200,496,430,484,264,820
200,497,431,483,264,820
200,497,431,484,262,820
200,496,431,484,263,820
200,497,431,484,264,820
200,497,431,485,264,819
200,496,431,484,264,820
200,496,431,484,264,819
200,497,430,484,264,819
200,497,431,484,263,819
201,497,431,483,264,819
201,497,431,484,264,819
200,497,430,484,264,820
200,497,431,485,264,818
200,498,431,484,264,819
201,497,430,485,264,818
200,497,430,484,264,819
201,497,432,484,263,819
201,498,431,484,264,821
201,497,430,483,263,819
200,497,431,483,263,819
200,498,431,484,264,820
199,497,431,484,264,819
200,497,431,483,264,820
200,497,431,484,264,820
201,497,432,484,264,823
200,497,431,484,264,820
200,497,430,484,264,820
200,497,430,485,265,818
201,497,431,483,263,820
200,498,431,483,263,820
200,497,430,483,264,820
201,497,430,483,264,820
200,497,431,483,264,820
200,497,431,483,263,820
199,496,430,483,264,821
200,497,430,483,263,819
200,498,431,484,264,819
200,497,430,483,264,820
200,497,431,484,264,820
200,496,431,484,264,819
200,496,431,484,264,820
200,496,430,483,264,820
200,496,430,483,264,820
200,496,431,483,264,819
199,495,430,483,263,819
200,496,430,483,263,820
200,496,430,482,264,820
200,496,430,483,263,821
201,496,430,482,264,820
200,495,431,482,264,820
200,496,430,481,264,820
200,495,431,482,264,819
199,496,430,483,264,819
200,496,431,482,263,820
199,496,430,482,264,821
200,496,430,482,264,819
200,495,431,482,264,820
199,495,430,482,263,820
200,495,431,483,264,821
199,495,430,482,264,821
199,496,430,481,263,821
200,496,430,481,263,820
200,496,430,481,264,820
199,496,431,481,264,820
200,496,430,482,263,821
200,495,430,482,264,821
199,495,430,482,264,820
200,496,430,483,263,821
200,496,430,482,263,821
200,497,430,483,264,820
200,496,431,482,264,820
200,496,430,482,264,821
200,496,431,483,264,821
200,496,431,482,264,821
200,496,431,483,264,821
201,496,432,482,263,821
200,497,431,483,263,821
200,497,431,483,264,820
200,497,432,484,263,822
200,497,431,484,264,821
199,498,432,483,263,821
199,497,432,484,264,821
199,497,432,484,263,821
199,497,431,483,264,822
200,497,432,483,263,822
199,496,432,483,264,821
200,497,433,483,264,821
199,497,432,483,264,822
201,497,432,483,264,821
200,496,432,483,263,823
201,497,432,483,263,822
200,495,432,483,264,821
200,496,432,483,264,821
200,495,432,484,263,820
200,495,432,482,264,822
201,495,431,483,264,820
200,495,432,483,264,820
200,495,432,483,264,819
200,495,432,483,264,820
199,496,432,484,263,820
200,496,432,483,263,821
200,496,433,483,264,821
199,496,433,483,264,821
200,496,432,483,263,822
200,496,432,483,263,821
200,495,433,483,264,821
200,496,432,483,264,822
200,496,433,483,263,821
200,496,432,483,262,822
201,496,432,484,264,821
202,496,432,484,264,821
201,496,432,483,263,821
200,496,432,483,264,821
200,496,432,483,264,821
201,496,434,483,264,821
201,496,432,483,264,821
201,497,433,483,263,820
201,497,432,483,264,821
201,496,431,483,263,821
200,497,433,483,264,822
200,496,432,483,264,821
200,496,432,484,263,822
201,495,432,483,264,821
201,496,432,483,264,822
200,496,432,483,263,821
200,496,431,483,263,821
201,496,432,484,263,821
200,496,433,484,264,821
200,497,432,484,263,821
200,496,432,483,264,820
201,496,432,483,264,820
201,496,433,483,264,821
201,496,431,483,264,820
201,496,433,483,264,821
201,496,432,484,264,821
200,496,433,483,264,821
200,497,432,483,264,821
200,497,432,483,264,821
201,496,432,483,263,821
201,496,431,482,264,822
201,495,432,483,264,822
201,497,432,483,264,822
200,496,432,483,263,823
201,497,432,484,264,822
200,497,432,483,264,822
200,496,432,483,264,822
201,496,433,484,264,822
201,497,432,483,264,821
200,496,432,483,263,822
200,497,432,483,263,821
201,497,432,483,263,821
201,496,431,483,263,821
201,496,431,482,264,822
200,496,432,483,265,822
201,496,432,482,264,821
201,496,431,483,263,822
201,496,432,482,264,822
202,495,432,483,264,821
200,496,431,482,264,821
201,495,432,483,264,821
200,496,432,482,264,822
200,496,432,482,263,821
201,495,433,482,264,821
200,496,432,482,264,820
201,496,433,483,264,821
201,496,432,483,264,821
202,496,432,483,264,821
201,496,432,482,264,821
201,496,433,482,264,821
201,496,433,482,264,822
201,496,433,483,264,822
201,496,432,483,264,822
200,496,432,482,264,821
201,496,432,482,265,821
201,496,430,482,264,822
200,497,432,483,264,822
201,497,432,484,264,821
200,496,432,483,264,822
201,496,433,483,264,821
201,497,432,483,264,822
199,496,432,483,264,822
200,496,432,483,263,822
201,497,432,484,264,822
201,496,432,483,263,822
201,497,432,483,264,822
201,496,432,483,263,822
201,497,432,483,263,822
201,497,433,482,264,822
200,495,432,483,264,822
201,496,432,482,264,821
200,495,431,483,263,822
201,495,432,482,264,823
201,494,432,482,264,821
201,495,431,483,264,821
201,494,432,482,264,823
201,493,432,482,264,822
201,493,433,481,264,822
201,494,432,482,264,822
201,493,432,482,264,822
201,493,432,482,264,823
201,494,432,482,264,824
201,494,432,483,264,823
200,494,432,482,264,822
200,494,432,482,264,823
201,493,433,481,264,822
200,493,433,482,264,821
201,493,433,482,264,822
201,492,432,482,264,821
201,492,432,482,264,822
201,492,432,482,264,823
200,494,432,481,264,822
200,493,432,481,264,822
200,493,433,481,264,822
201,492,432,482,264,821
200,493,433,482,264,821
200,494,432,481,264,821
201,493,434,480,264,821
200,492,432,482,264,821
200,494,432,481,264,821
201,494,433,481,265,821
200,493,433,482,264,822
201,493,434,482,264,821
201,493,433,482,264,823
201,494,433,482,264,822
201,493,433,483,264,823
200,495,434,483,264,824
200,494,432,482,264,823
201,495,432,483,265,823
200,495,433,484,264,824
201,496,433,483,265,824
201,496,433,484,264,823
200,495,434,484,264,823
199,495,433,483,264,824
200,495,433,484,265,824
200,495,433,483,264,824
200,493,432,484,265,824
200,492,433,483,264,824
201,492,433,483,264,824
199,491,433,483,265,823
200,492,432,484,265,823
200,491,432,483,264,824
200,491,432,483,264,823
200,491,433,484,264,822
200,489,434,484,265,823
200,489,433,483,265,821
200,488,433,483,264,823
200,490,433,483,264,823
200,489,433,483,265,824
200,489,433,483,264,822
200,488,433,483,264,823
201,487,432,484,264,822
201,487,433,483,265,823
201,487,433,484,264,821
200,488,434,482,264,821
200,484,432,483,264,822
200,484,432,483,264,821
200,484,433,483,264,821
200,485,433,483,265,822
201,484,434,484,265,822
201,485,433,484,264,820
200,483,433,483,264,822
200,483,433,483,265,822
201,484,433,483,264,823
200,484,433,482,264,822
200,484,433,484,265,821
201,484,433,484,265,822
200,484,433,483,265,821
200,484,433,483,264,822
201,482,433,483,265,822
200,483,433,484,265,822
201,483,434,483,265,822
201,483,434,483,264,822
201,483,433,484,264,821
201,483,434,483,264,821
201,482,433,484,264,821
201,483,433,482,265,821
201,482,433,483,264,821
202,482,433,483,264,821
202,480,433,483,264,820
201,477,433,484,264,819
201,474,433,482,264,819
201,473,433,483,264,819
202,473,433,483,265,818
201,473,433,484,264,819
202,473,433,483,264,818
201,473,433,484,264,819
202,473,432,483,266,819
201,473,433,483,264,819
202,473,433,483,264,818
202,474,432,483,264,817
202,476,432,482,264,817
202,475,432,483,265,817
202,476,432,483,264,818
203,476,433,482,264,818
202,476,432,483,264,818
202,477,433,482,264,818
201,477,432,483,264,818
202,476,433,483,264,816
202,476,433,482,264,818
203,476,433,482,264,818
202,475,433,483,264,819
202,475,433,483,265,818
203,475,433,482,264,819
201,475,432,482,265,820
201,475,432,483,265,819
202,477,431,483,264,820
201,477,433,482,264,820
201,477,432,483,265,820
202,477,433,483,264,821
202,478,433,484,264,821
202,476,433,483,264,821
202,478,433,483,265,821
201,477,433,483,264,821
202,478,432,484,264,819
202,476,433,482,264,821
201,477,433,483,265,821
202,478,433,483,264,821
202,479,434,483,264,821
202,478,434,483,264,821
202,479,433,482,265,821
201,478,433,483,265,822
201,478,433,485,265,821
201,479,433,483,264,821
202,479,433,484,264,822
201,479,433,483,264,821
201,479,433,483,264,822
202,480,432,484,265,822
201,479,433,484,264,822
200,480,432,483,263,822
201,480,432,483,265,822
202,479,434,483,265,822
201,480,433,483,265,822
202,479,433,483,265,823
202,480,433,484,265,823
202,480,433,483,264,821
201,480,433,483,265,822
201,480,432,484,264,821
201,480,433,483,265,822
201,479,433,483,264,822
202,480,432,483,265,821
201,479,433,483,264,822
201,480,433,483,265,822
202,481,433,483,264,821
201,479,433,482,264,821
201,481,432,483,264,821
201,480,433,482,264,821
201,480,433,482,265,821
200,480,433,481,265,820
201,481,433,483,265,821
200,481,433,483,265,821
201,480,432,483,264,821
201,481,433,482,264,821
201,481,433,482,264,822
201,480,432,483,264,822
201,480,433,483,265,821
200,479,433,482,265,821
200,480,432,483,264,822
200,480,432,483,265,822
200,480,432,482,264,821
201,481,432,482,264,821
200,480,433,483,264,821
201,480,432,483,264,822
200,480,433,482,264,822
200,480,433,483,264,822
201,481,433,481,265,821
200,480,433,482,264,821
200,481,432,482,265,822
200,480,432,482,264,821
199,480,434,482,264,821
200,480,432,482,265,822
201,481,433,482,265,822
201,481,432,482,265,820
200,480,432,482,265,821
201,480,432,482,264,822
201,480,432,482,265,822
200,480,432,482,265,822
201,481,432,482,265,821
200,480,433,482,265,821
201,479,433,483,264,821
200,481,434,482,265,821
200,481,433,483,265,821
200,481,433,483,264,821
199,482,433,483,264,821
200,481,434,483,265,822
199,481,434,484,265,821
199,482,433,484,264,821
199,482,433,484,265,820
199,483,434,483,265,820
199,482,434,484,265,821
199,482,434,484,264,821
199,482,433,484,265,821
200,482,433,484,265,821
200,482,434,484,265,821
200,483,434,484,265,822
200,483,434,484,265,821
199,483,433,484,265,821
200,483,434,483,265,821
200,483,434,484,266,821
200,483,433,485,265,822
200,483,434,484,265,821
200,483,434,484,265,821
201,483,433,484,265,821
201,484,434,484,265,821
200,483,433,484,265,821
201,484,434,484,265,821
200,484,434,484,264,821
200,483,433,484,265,822
201,483,433,484,264,821
200,483,433,484,265,821
201,482,434,484,265,821
200,483,433,484,265,820
200,483,433,484,264,821
200,483,433,483,265,820
201,482,434,484,264,821
200,483,433,484,264,820
200,482,433,484,265,821
199,482,433,483,265,820
201,483,433,485,264,821
200,483,433,484,265,821
199,483,434,484,264,820
200,484,434,484,265,821
201,482,433,485,266,821
200,482,433,484,264,821
200,483,433,484,264,822
199,484,433,484,265,821
200,484,433,484,265,821
200,484,433,483,264,821
200,483,433,484,265,820
200,484,434,484,266,821
200,484,433,485,265,823
200,484,433,485,264,822
200,484,433,484,265,822
200,485,434,485,265,822
200,484,433,485,265,821
201,485,434,485,265,821
201,485,433,484,265,821
201,484,432,484,265,822
201,485,433,484,264,820
200,485,434,484,265,821
200,484,433,485,265,818
199,483,433,484,265,819
199,485,433,484,265,819
199,484,433,484,265,819
200,485,433,484,265,820
200,485,433,484,265,819
200,485,434,485,264,819
200,485,433,484,265,818
200,486,433,485,265,819
201,485,433,485,265,819
201,486,433,485,265,819
200,486,434,485,266,821
200,486,433,485,264,819
201,486,432,484,265,818
200,486,433,484,265,819
200,485,433,484,265,819
200,486,433,484,264,818
201,487,433,484,264,818
200,486,433,484,264,818
200,486,433,483,264,818
201,486,433,484,265,819
201,486,433,483,264,818
200,485,432,484,264,818
201,486,433,484,265,818
200,485,433,484,264,818
200,486,433,484,265,819
200,486,433,484,265,819
200,486,434,484,265,818
200,486,433,483,265,818
200,485,432,485,265,818
200,486,433,484,264,818
200,486,433,484,265,818
200,485,433,485,265,819
200,486,432,485,265,819
200,486,433,484,264,821
200,486,432,485,265,820
201,486,432,485,265,819
200,486,433,485,265,818
200,487,433,485,265,819
200,486,433,485,265,817
201,486,434,485,265,818
200,486,433,486,265,819
200,486,433,484,264,820
201,485,433,484,265,821
201,485,434,484,265,820
201,486,433,484,265,820
201,486,433,484,265,821
200,486,433,484,266,820
201,487,433,484,265,822
200,487,433,485,265,822
200,486,433,484,265,820
200,486,433,484,265,821
201,485,433,484,264,821
201,486,433,484,265,822
200,486,433,484,265,821
201,485,432,484,265,821
201,485,433,484,265,821
201,486,433,484,266,822
201,483,432,484,264,822
201,485,433,485,265,821
201,484,433,484,264,822
201,485,433,484,265,821
201,485,433,484,264,822
201,486,432,484,265,821
200,483,433,484,265,822
201,484,433,485,265,821
201,484,433,485,264,821
201,484,433,484,265,821
201,484,433,484,265,821
200,485,433,484,265,820
201,484,433,484,264,822
201,484,433,483,265,821
201,484,433,483,264,821
200,485,433,483,265,822
200,484,434,483,265,821
200,484,433,483,264,822
201,484,433,483,265,821
201,485,432,484,265,821
201,485,433,483,265,821
200,484,433,483,266,821
201,484,434,484,265,821
201,484,433,483,265,821
200,484,433,483,264,822
200,485,432,484,264,821
200,484,433,483,265,821
200,484,433,483,264,821
201,484,433,483,265,821
201,484,433,484,264,821
200,483,434,483,264,822
200,483,432,483,265,822
201,484,433,483,264,822
200,484,433,484,265,822
200,484,433,483,265,821
201,483,433,483,265,822
200,485,433,484,264,822
201,484,433,484,265,821
201,484,434,483,264,821
201,483,433,484,264,822
201,484,433,484,264,822
201,484,432,483,265,823
201,484,433,484,265,821
201,484,434,484,265,822
201,484,433,483,264,822
201,484,433,485,266,822
201,484,434,484,265,821
201,484,434,485,266,822
201,484,434,485,265,822
202,485,434,485,265,822
201,485,433,484,265,822
202,484,434,484,265,823
202,485,434,485,265,822
203,484,433,485,266,821
203,485,433,485,267,822
202,484,435,485,265,821
203,484,434,486,266,821
203,483,434,486,265,820
202,483,434,485,266,821
202,483,434,486,266,820
203,482,433,486,265,821
203,484,434,486,265,822
203,483,433,486,265,822
203,484,434,487,266,821
204,483,433,486,266,820
203,485,434,486,265,821
203,485,433,485,265,821
203,485,434,485,265,822
202,485,433,486,265,822
203,484,434,485,265,822
203,485,434,486,264,821
204,485,434,486,265,821
203,485,435,486,266,821
203,485,435,486,265,821
202,485,434,486,266,821
