thumb_sensor,index_finger_sensor,middle_finger_sensor,ring_finger_sensor,little_finger_sensor,palm_sensor
255,468,491,614,321,695
255,467,492,614,321,695
255,467,492,614,321,695
255,468,491,614,321,696
255,468,491,615,321,695
254,468,490,614,320,695
256,468,491,614,321,695
256,468,490,614,321,696
255,469,491,614,321,696
255,468,491,614,321,696
254,468,490,614,321,696
255,468,490,613,321,696
255,468,490,615,321,696
255,468,490,613,321,697
255,468,491,614,321,697
254,468,491,614,321,696
254,468,490,614,321,696
254,467,490,614,321,696
254,467,492,614,321,695
255,468,490,614,321,697
255,468,490,615,322,697
255,468,491,614,321,697
255,468,491,615,322,698
255,468,491,615,321,697
256,468,492,615,322,697
255,465,492,614,321,697
255,469,491,615,322,697
254,468,492,613,323,698
257,468,492,615,323,697
255,468,492,615,323,699
257,467,493,615,324,697
257,468,492,614,325,698
257,468,493,615,324,697
257,468,492,614,323,698
256,468,492,615,324,697
257,469,497,614,324,698
257,468,492,614,322,697
257,468,493,615,324,698
257,469,492,614,322,697
257,468,493,613,323,697
257,468,493,615,323,698
256,468,492,614,324,698
256,468,493,614,323,698
255,468,493,614,323,698
256,468,492,615,323,698
255,468,492,615,323,697
255,468,492,614,321,699
256,468,492,614,322,698
255,468,492,615,322,699
255,468,492,615,322,698
256,469,492,614,322,698
255,469,491,615,323,698
255,468,492,614,322,699
256,468,492,615,322,697
256,469,493,614,322,699
255,470,493,615,322,699
255,468,493,615,322,698
256,470,492,614,322,698
255,469,492,614,322,699
256,469,492,614,323,700
256,467,493,614,322,699
255,469,492,615,322,699
255,469,492,615,323,698
256,469,492,615,321,699
255,469,492,614,322,699
255,469,493,615,323,698
255,467,492,612,322,698
256,469,492,615,322,699
255,468,493,614,322,700
256,468,493,615,321,700
256,468,492,614,322,698
255,468,492,615,321,699
255,468,491,615,322,697
254,469,492,615,322,699
255,467,491,614,321,699
255,469,492,615,326,700
255,468,492,615,322,698
255,468,492,615,322,700
255,468,491,614,322,699
255,469,496,614,321,698
255,468,491,614,322,699
255,468,491,615,322,700
254,468,491,614,322,700
255,469,491,616,321,700
255,468,491,614,322,700
255,469,491,615,322,699
255,468,492,615,322,699
255,468,492,615,322,701
255,470,492,615,322,701
255,469,492,616,323,700
256,469,492,616,323,701
256,469,493,616,324,701
256,469,493,616,323,700
256,469,492,616,324,701
256,470,493,616,324,701
256,469,493,616,324,702
256,470,492,616,324,703
256,470,493,616,324,702
256,470,493,615,325,701
255,469,493,616,324,701
256,470,493,617,324,702
256,469,494,617,325,702
256,469,493,617,324,702
255,470,494,617,324,702
256,469,492,617,324,702
256,470,494,616,324,703
255,469,493,617,323,701
255,470,493,615,324,702
255,470,492,617,324,702
256,470,492,617,323,700
255,469,492,616,325,701
256,469,492,617,324,701
256,469,493,617,324,701
255,469,493,617,323,700
256,469,494,616,324,700
255,469,492,617,325,700
255,469,492,616,323,700
255,470,493,616,324,699
255,470,493,617,323,700
255,470,492,616,323,700
254,470,492,616,324,700
256,469,492,616,324,700
255,469,492,616,324,700
255,469,493,617,324,699
255,469,493,617,324,700
255,469,493,616,323,701
255,469,492,616,324,700
255,469,491,616,324,699
256,468,493,617,324,701
256,468,492,615,323,699
255,469,493,616,324,700
256,468,493,616,324,701
256,469,492,616,324,701
255,469,492,617,325,701
255,469,493,617,325,701
254,469,492,616,324,701
256,469,493,616,324,701
256,469,492,616,323,701
256,468,492,616,323,703
255,469,492,616,324,701
255,469,493,615,324,702
255,469,492,616,324,702
255,468,492,616,324,701
255,468,492,616,323,701
255,469,492,616,323,702
255,469,491,617,323,701
255,469,492,614,323,702
256,469,491,615,322,702
255,469,491,614,323,701
255,470,492,616,322,701
255,469,490,616,322,702
254,469,492,615,323,703
256,469,492,616,323,704
255,470,492,616,323,703
256,470,491,616,324,704
257,470,493,617,324,703
256,470,492,616,324,703
257,470,492,616,325,703
256,470,493,617,325,703
258,471,493,617,325,704
257,470,492,616,326,703
257,471,494,616,326,704
255,471,492,616,325,704
257,471,493,616,326,704
257,472,493,617,325,704
256,471,492,617,326,704
257,471,493,616,326,704
257,471,492,616,325,703
256,470,492,616,325,705
257,471,495,616,324,705
258,470,493,616,325,704
258,470,493,616,325,706
257,470,494,616,324,705
257,471,493,617,325,705
257,470,493,616,325,704
257,469,494,617,324,704
257,469,493,616,325,702
258,468,493,616,324,704
257,469,491,616,325,704
257,470,494,617,325,705
256,470,493,615,324,704
258,470,493,617,325,706
255,469,494,617,326,706
257,469,493,617,324,705
257,470,493,617,325,706
257,470,493,615,326,706
257,469,493,617,325,706
258,470,493,617,325,707
257,470,493,616,326,705
258,470,493,617,325,706
257,470,493,616,325,706
257,470,493,617,325,706
257,471,494,616,325,706
258,471,493,616,326,706
258,470,493,617,324,708
257,469,494,617,324,707
257,469,494,617,326,705
257,469,493,617,325,706
257,469,493,616,325,705
257,470,493,616,325,709
258,469,494,617,324,705
257,470,493,617,324,704
256,469,493,617,325,705
256,470,493,616,325,705
256,470,493,615,325,705
257,470,492,616,324,705
256,470,493,617,325,705
256,471,494,616,325,703
257,470,493,617,324,705
256,470,493,617,324,704
257,470,492,616,323,702
255,470,492,616,323,702
256,470,492,616,323,703
256,469,490,617,323,701
256,470,492,616,323,702
256,470,492,616,323,702
257,470,492,616,323,701
256,471,493,616,324,704
257,471,492,616,323,703
256,470,493,616,324,705
256,472,493,616,324,706
257,469,493,616,325,706
257,471,494,616,325,706
257,471,493,617,325,706
257,471,494,616,326,707
257,469,492,616,325,707
257,471,493,617,327,704
256,471,493,617,326,705
258,471,493,617,325,705
257,472,494,617,326,704
257,472,494,617,325,705
257,471,493,615,326,702
258,471,494,617,325,704
257,470,493,617,326,704
257,471,494,616,325,705
257,471,493,618,326,705
257,472,493,616,327,705
257,471,493,617,325,705
256,471,493,617,326,705
257,472,494,617,325,706
257,471,493,617,325,704
257,471,494,617,325,705
257,471,494,615,325,705
257,471,493,616,325,704
258,471,492,617,325,705
258,471,493,617,326,705
258,471,493,617,324,703
259,471,493,618,325,705
258,472,494,617,325,706
