thumb_sensor,index_finger_sensor,middle_finger_sensor,ring_finger_sensor,little_finger_sensor,palm_sensor
738,376,513,753,598,985
738,376,513,753,599,986
738,375,513,752,598,985
739,375,513,752,598,984
738,374,513,752,598,984
738,375,512,752,598,984
738,374,511,753,599,985
738,374,512,752,598,985
739,376,511,753,598,985
738,375,512,752,598,986
738,375,512,753,597,985
738,376,513,752,599,984
737,376,512,752,598,985
738,376,512,753,598,987
739,376,512,752,598,984
736,375,512,753,597,985
738,375,514,753,598,985
738,376,513,753,598,985
739,376,513,753,598,984
737,375,513,752,598,985
738,376,512,752,598,986
738,377,511,752,598,984
738,376,513,753,597,986
738,375,510,753,598,985
738,375,512,752,598,985
738,375,513,752,598,984
738,375,513,752,598,985
738,375,512,753,598,985
738,375,512,753,598,983
738,374,512,753,598,985
738,375,512,753,598,985
737,374,513,753,599,985
738,374,513,752,598,985
738,374,513,753,597,981
738,375,513,753,598,986
738,374,512,753,599,984
738,375,512,752,598,984
737,375,513,753,599,985
738,375,512,753,598,984
737,375,513,753,598,984
739,375,512,753,598,986
738,374,512,753,598,984
738,376,512,753,598,985
737,375,512,750,598,985
739,375,513,753,598,984
738,376,512,754,598,985
738,375,511,753,598,985
738,375,513,752,598,985
737,374,513,753,598,985
738,375,512,753,599,984
738,374,512,753,599,985
737,376,512,753,599,984
738,375,511,754,599,985
738,374,511,752,598,984
737,376,511,753,598,986
738,375,510,753,599,984
738,375,511,754,599,985
738,375,511,753,598,980
738,375,511,754,600,986
738,374,511,753,599,985
737,374,511,754,599,985
737,374,511,754,599,985
737,375,511,753,598,984
737,375,512,753,598,984
737,374,511,753,599,983
737,374,510,751,598,984
737,374,511,754,600,983
737,374,511,754,599,984
738,375,511,754,599,984
738,374,511,754,598,984
737,374,511,754,599,985
737,373,510,753,599,985
738,375,510,753,599,985
736,374,511,754,599,985
737,374,510,754,599,983
738,374,510,754,599,986
737,374,510,754,600,984
738,373,511,754,598,985
738,373,510,753,599,986
738,374,511,754,600,985
739,374,511,754,599,987
738,373,511,753,600,985
739,374,511,753,599,984
739,375,510,754,599,986
738,375,511,754,599,984
739,373,511,753,598,985
739,376,512,754,599,984
741,375,511,753,600,986
739,375,512,754,599,984
738,376,511,754,599,986
739,375,511,754,599,985
739,375,514,753,600,987
739,375,512,754,599,985
739,375,512,754,599,985
739,376,511,754,599,985
739,375,512,754,599,984
739,375,511,753,600,987
739,375,512,755,600,985
739,375,512,754,601,986
739,375,512,755,599,984
738,374,512,754,600,986
739,374,511,755,599,985
739,374,511,756,600,985
739,374,512,754,600,986
738,374,512,755,600,986
739,374,511,754,600,985
739,374,511,755,600,985
739,375,511,754,599,985
739,374,511,755,600,986
738,373,511,755,600,986
739,374,511,753,599,986
739,373,510,755,599,986
738,374,511,755,600,986
738,374,511,755,600,986
738,374,510,754,600,986
738,373,511,754,601,985
739,373,510,754,599,984
740,374,511,754,601,986
739,373,510,754,600,986
739,373,511,755,600,985
738,373,511,755,599,986
738,373,511,754,600,986
738,374,511,753,600,985
739,374,511,755,600,986
739,374,510,754,601,986
738,374,512,754,601,985
739,375,511,756,600,985
738,372,511,755,599,985
739,374,511,754,600,986
738,374,510,755,599,985
737,373,511,755,600,984
738,374,511,755,600,985
737,373,511,754,599,986
738,373,510,754,600,985
738,374,511,755,599,985
738,374,510,755,599,985
737,374,511,756,601,986
737,373,511,755,600,986
738,373,510,755,599,985
738,373,511,754,600,985
738,373,511,756,600,984
738,374,512,755,600,985
738,373,511,757,600,985
737,374,510,755,599,986
738,374,510,755,600,985
738,373,510,756,599,985
738,373,511,755,601,985
738,373,511,755,599,985
738,373,510,755,601,984
738,373,512,755,599,985
739,373,510,754,600,985
738,374,510,755,600,985
739,373,510,754,599,985
739,373,510,755,600,985
739,372,510,756,600,983
739,373,511,755,600,986
738,373,511,755,600,985
738,372,511,755,599,986
739,374,511,755,601,985
738,373,511,755,600,985
739,375,510,754,599,985
739,373,511,755,601,988
739,374,510,755,601,985
739,374,511,755,599,985
740,374,511,755,600,986
