thumb_sensor,index_finger_sensor,middle_finger_sensor,ring_finger_sensor,little_finger_sensor,palm_sensor
629,481,408,753,345,971
629,481,407,753,345,972
629,482,406,754,346,972
629,481,408,753,345,971
629,483,407,753,346,971
629,480,409,753,346,971
629,481,407,753,345,970
629,481,408,754,345,971
629,481,407,754,345,971
629,481,407,753,344,970
629,481,408,754,344,971
629,482,408,753,345,972
629,482,408,753,346,972
628,482,408,753,346,970
630,481,408,753,345,971
628,481,407,753,345,973
629,481,408,753,346,972
628,481,408,754,345,972
628,482,407,753,345,971
628,482,407,755,346,971
629,482,407,753,345,972
628,482,408,753,346,971
628,482,408,754,346,969
628,482,408,753,345,972
628,482,408,754,346,971
628,482,408,752,345,971
628,481,407,754,346,970
627,482,407,753,346,972
628,481,407,754,346,970
627,482,408,754,346,972
628,481,407,754,345,972
627,481,407,754,347,971
627,481,408,754,346,972
628,481,407,754,346,971
628,481,408,754,346,971
628,482,407,753,346,972
627,482,408,753,345,972
628,481,407,754,346,971
629,481,407,753,346,971
628,482,407,755,346,971
628,482,407,754,345,972
628,482,407,753,344,971
629,482,407,753,345,971
629,482,406,753,344,971
629,481,408,752,346,971
628,482,406,753,345,972
628,483,407,754,344,971
629,482,407,753,345,972
628,482,407,753,345,972
629,483,408,753,345,972
629,483,407,754,345,972
630,483,407,754,346,972
629,483,407,754,346,971
629,484,407,753,345,971
628,483,407,754,346,971
630,483,405,754,345,972
629,483,408,754,346,971
630,484,408,755,346,970
629,484,407,753,346,971
629,484,407,754,346,971
629,483,407,753,345,971
629,484,407,753,346,971
629,484,408,754,346,970
629,484,408,755,346,971
629,484,407,754,345,972
629,484,408,753,346,971
629,484,407,754,347,971
627,485,406,755,346,971
630,484,407,754,346,971
629,485,407,753,346,971
630,485,408,754,346,971
630,485,408,754,346,971
629,485,407,754,346,972
629,485,408,755,346,972
629,485,408,755,346,971
629,485,407,754,347,970
629,485,408,754,346,971
629,485,407,754,346,972
630,485,408,753,347,971
629,485,408,754,346,972
629,485,408,753,346,971
629,485,408,753,347,971
630,485,408,754,347,970
629,484,409,754,347,971
630,485,408,753,345,972
629,484,408,753,344,972
629,484,408,754,345,971
629,484,408,754,345,971
630,485,408,754,345,971
629,484,409,753,346,971
629,484,408,754,344,971
628,485,409,754,345,971
629,484,409,754,345,971
629,484,408,753,345,971
629,485,409,754,345,970
629,484,408,754,345,971
629,483,409,754,344,970
629,484,409,754,345,970
629,485,409,754,346,971
630,484,408,754,345,971
630,484,408,752,346,971
629,484,409,754,345,971
629,484,408,753,346,971
629,483,408,754,346,972
630,483,407,754,345,972
629,482,408,754,346,971
629,483,406,754,345,972
630,482,408,753,345,971
629,482,407,754,344,971
629,484,408,754,345,971
629,485,407,754,345,970
630,483,407,754,344,971
629,483,406,754,343,970
629,483,407,753,345,971
628,484,406,754,345,972
630,485,407,753,345,970
629,482,408,753,344,970
630,483,407,754,344,972
630,482,408,753,346,971
629,483,407,754,345,971
630,482,407,754,344,971
629,483,406,753,345,971
629,483,407,754,345,972
629,483,407,753,346,971
629,483,406,755,346,971
630,483,407,754,346,972
630,484,406,755,345,972
629,483,406,755,346,971
630,484,407,754,346,972
629,484,405,754,345,972
630,484,406,753,346,972
630,484,405,754,345,972
629,484,405,753,345,971
629,485,405,754,346,971
630,485,405,754,345,972
630,485,404,754,346,971
630,485,406,755,346,971
629,485,406,754,346,972
630,484,406,754,346,970
630,485,406,754,346,972
630,485,404,754,346,972
630,485,405,754,346,972
631,485,406,754,346,972
630,486,406,754,346,972
630,486,406,755,346,971
629,485,405,754,345,972
630,486,405,754,345,972
630,486,405,754,345,972
630,486,405,754,345,973
630,485,405,754,345,972
631,485,404,753,346,972
630,485,405,753,345,972
629,486,404,753,346,973
628,486,405,755,347,972
630,486,404,754,347,971
630,486,404,754,347,973
629,487,404,754,346,972
630,487,403,753,347,971
631,486,404,752,346,972
629,486,404,754,347,972
630,486,403,753,346,972
630,487,403,754,347,972
630,484,403,754,347,973
631,486,404,754,347,972
630,486,403,754,348,972
630,487,402,753,347,972
631,485,403,754,347,971
630,487,403,752,347,972
630,485,404,753,347,972
630,486,403,752,347,973
630,486,403,754,346,972
630,485,404,753,347,972
631,486,401,753,348,972
630,484,402,753,348,972
631,484,402,753,346,972
631,485,401,754,346,971
630,485,402,754,346,973
629,484,402,753,346,972
630,484,403,753,347,971
630,484,404,753,346,972
630,483,403,752,346,972
630,485,403,753,346,972
631,485,403,753,346,971
629,485,403,753,346,972
630,485,402,752,346,972
630,485,403,753,346,972
631,486,403,753,346,971
631,485,403,753,346,972
630,486,404,754,346,972
630,485,404,752,348,973
631,485,403,753,346,971
631,484,403,753,346,972
630,485,403,753,347,972
630,484,403,753,347,972
631,485,402,753,347,972
630,486,402,753,347,973
630,486,403,754,347,973
631,485,401,754,347,972
631,485,401,754,346,971
631,486,401,753,348,972
630,486,401,755,348,972
631,487,401,755,347,972
631,486,401,755,347,973
631,485,401,754,347,971
630,485,401,754,347,973
630,485,401,754,347,972
630,485,401,754,347,972
630,485,401,754,347,971
631,486,402,754,347,972
631,485,402,754,347,972
630,485,401,755,348,971
630,485,403,754,347,970
630,486,403,755,347,972
630,485,402,754,347,973
631,485,403,755,348,972
629,485,402,754,347,974
631,485,401,754,348,972
631,485,402,754,347,971
630,485,403,754,348,973
630,485,401,754,348,972
630,485,403,753,348,972
631,484,402,754,347,973
630,484,402,754,348,971
630,485,401,754,347,972
630,485,401,754,346,972
629,485,401,752,345,971
629,484,402,754,345,971
630,485,402,754,345,972
630,485,401,754,344,972
630,486,400,754,345,972
631,483,400,755,345,972
630,484,398,755,345,973
630,483,399,754,345,973
631,484,399,754,345,973
630,483,399,753,345,971
631,483,398,753,344,971
630,482,398,754,345,972
629,482,398,753,344,972
630,482,397,754,345,972
630,483,398,753,344,971
630,482,398,753,345,973
630,483,398,754,344,972
630,484,398,754,344,971
630,482,397,753,344,972
631,483,397,754,343,972
630,482,397,754,344,973
631,482,396,754,344,972
630,483,397,754,345,971
630,483,397,754,345,973
631,484,396,754,345,973
631,483,395,754,345,971
631,483,397,753,345,971
630,483,397,754,344,971
631,484,397,754,344,971
628,483,397,754,345,972
631,484,397,754,344,971
631,483,396,754,344,972
631,483,396,754,343,971
631,484,396,754,344,971
630,484,396,754,343,973
631,484,397,754,344,972
630,484,394,754,344,971
630,486,395,754,343,971
630,483,396,754,343,973
630,485,394,753,343,971
630,484,395,754,343,972
630,484,395,754,342,972
630,484,395,754,344,970
630,484,395,754,343,973
629,485,395,754,343,972
628,484,393,754,343,972
627,483,392,754,344,972
628,485,393,753,345,973
627,484,391,754,343,971
627,484,392,753,343,971
626,483,393,753,344,972
626,484,393,754,343,972
625,482,394,755,343,971
625,483,393,754,343,971
622,483,393,754,342,971
621,484,393,754,343,971
621,484,393,754,343,971
620,484,393,754,343,970
621,484,393,753,342,972
619,484,392,754,341,971
622,483,393,753,341,971
620,483,393,753,340,971
621,484,393,753,342,972
620,484,393,753,341,972
621,484,393,753,342,971
622,485,392,754,340,971
620,485,393,754,342,971
621,486,394,753,342,970
621,486,394,753,342,971
621,486,394,753,342,971
621,486,394,754,342,972
621,485,394,755,341,973
621,487,393,754,341,972
622,486,392,753,342,971
621,487,392,753,342,971
621,487,393,753,342,971
621,486,393,753,342,971
622,487,392,753,342,972
621,487,393,753,342,971
622,489,392,753,342,971
622,487,393,753,343,972
621,488,394,752,342,972
622,487,394,752,342,971
622,488,394,753,342,972
622,488,393,753,341,972
622,488,394,753,340,971
620,489,393,754,340,973
621,488,393,753,339,972
622,488,393,753,338,971
622,489,393,753,338,971
622,489,393,754,336,971
622,488,394,753,334,972
622,488,393,754,334,971
622,488,394,753,336,972
622,488,394,754,335,971
622,487,394,754,336,972
622,489,394,753,335,971
622,488,393,753,337,971
622,488,394,753,336,971
622,487,393,753,338,970
622,488,392,753,337,970
622,488,393,753,337,973
622,488,393,754,339,971
622,487,393,753,339,971
624,487,392,753,340,971
623,487,393,753,339,972
623,487,392,753,340,972
623,487,393,753,339,971
623,485,393,753,340,972
623,486,392,753,340,972
623,485,392,752,340,971
623,486,391,752,340,972
623,486,392,754,339,971
624,486,391,753,341,972
623,486,391,753,341,971
623,486,392,753,341,972
625,486,392,755,341,972
623,485,392,754,341,972
623,486,391,754,341,971
623,486,391,754,341,971
624,485,391,754,341,971
623,485,391,754,341,972
623,485,390,754,341,971
622,484,391,752,340,971
622,484,392,753,340,971
623,483,391,754,339,971
623,483,391,754,337,971
623,483,392,753,341,972
623,481,391,754,341,971
624,482,392,752,341,971
623,482,391,755,341,971
624,479,391,752,339,971
624,478,391,753,339,971
624,478,391,753,340,972
624,477,391,753,339,972
624,478,391,754,339,972
624,478,391,754,340,971
625,477,390,755,339,971
624,477,390,754,338,971
623,478,389,754,338,972
624,478,390,754,338,972
625,479,390,754,339,972
625,477,390,754,339,971
624,477,390,754,340,972
624,477,390,753,342,972
625,476,389,754,342,972
624,476,388,754,342,973
624,477,389,753,343,973
625,477,388,753,342,971
625,476,388,754,342,972
625,476,389,754,341,972
625,477,388,753,342,971
626,476,389,754,341,971
625,478,388,754,341,971
624,478,389,754,341,971
626,479,390,754,340,971
626,479,388,755,340,972
626,478,389,753,340,972
626,479,389,754,340,971
626,479,389,753,340,972
626,480,389,754,340,972
626,480,390,752,341,972
626,479,391,755,340,972
627,479,391,754,340,972
625,480,390,754,339,971
626,480,391,754,340,971
626,481,391,754,340,972
627,480,391,754,340,972
626,480,391,753,340,971
626,481,391,754,341,971
626,481,392,754,342,971
626,483,391,754,344,972
626,481,391,754,343,971
627,482,392,754,343,971
627,481,391,754,343,971
627,482,391,754,342,972
625,482,390,754,341,971
627,482,392,754,340,971
627,482,392,753,338,971
626,482,392,754,339,971
626,482,391,753,340,969
626,482,392,754,338,971
627,481,392,754,337,970
627,482,392,755,338,971
626,482,389,753,340,970
628,482,391,754,339,970
627,482,392,754,340,971
626,482,392,753,340,970
626,483,391,754,339,971
626,483,391,753,340,972
626,482,392,754,339,972
626,483,392,755,340,970
627,482,392,754,340,971
626,482,392,754,341,970
626,483,392,752,341,972
627,483,392,753,341,970
627,482,392,754,341,970
627,483,392,754,341,970
626,483,392,754,341,971
626,483,392,754,341,971
627,483,393,753,341,970
627,483,393,754,342,970
627,482,393,753,341,970
627,484,392,754,340,970
627,483,391,754,337,970
627,483,392,754,337,972
627,483,392,754,336,970
627,483,391,754,337,970
626,483,391,753,336,970
626,484,392,754,336,970
626,484,391,753,333,969
626,484,391,754,336,969
626,484,392,754,339,969
626,482,391,754,341,970
625,484,391,754,340,969
627,483,391,754,337,969
626,483,392,753,336,970
627,484,392,753,335,968
627,484,392,753,337,969
628,484,392,754,337,970
626,484,392,754,337,969
628,484,393,754,337,971
627,484,392,754,338,971
628,484,393,755,339,970
626,484,393,753,338,969
628,484,393,754,338,969
628,484,393,755,339,969
628,485,393,754,339,971
628,484,392,753,339,970
628,485,393,754,340,968
627,485,393,754,340,970
628,485,393,754,340,969
627,485,394,754,340,969
627,485,394,754,341,969
627,486,394,753,341,969
628,486,393,754,340,970
628,485,394,753,340,970
627,486,394,753,340,970
627,485,393,753,338,969
628,486,393,753,336,970
628,486,395,753,334,971
627,486,394,755,337,970
628,486,394,754,337,970
627,486,393,753,336,968
628,486,393,754,337,969
628,486,394,754,336,969
627,487,393,754,336,969
628,486,393,752,336,969
628,486,393,753,336,969
628,486,394,753,335,970
628,486,393,754,336,968
628,486,393,753,335,968
628,485,393,753,335,968
627,486,393,754,335,969
628,486,393,754,336,967
628,486,392,754,338,968
628,485,392,753,340,968
628,485,393,754,340,969
629,486,392,755,339,968
628,486,392,754,341,969
628,486,393,753,341,969
628,485,391,754,340,967
628,486,392,753,341,970
628,486,391,754,342,969
628,485,391,754,342,969
628,486,391,753,342,968
627,486,391,755,341,968
628,485,392,753,342,969
628,486,391,754,340,969
628,486,391,754,341,969
628,487,391,754,342,969
628,486,392,753,341,969
628,487,390,754,341,969
628,487,390,755,341,969
628,487,391,754,341,968
627,486,391,754,340,968
628,486,389,754,341,970
628,486,390,753,341,969
628,485,390,753,340,971
627,485,391,754,340,970
628,485,390,754,342,971
628,486,391,754,340,970
627,486,391,754,340,969
627,485,390,754,341,970
628,483,391,754,340,970
628,485,392,754,341,971
628,485,392,755,340,968
628,485,393,754,339,968
628,485,392,754,340,969
628,486,393,754,340,969
628,485,394,754,341,969
628,486,393,755,342,970
628,486,393,754,340,969
628,486,393,754,342,970
628,486,394,754,343,968
628,485,393,754,343,969
628,487,394,754,342,970
628,487,393,754,342,968
628,488,393,753,343,969
628,487,393,754,342,970
628,487,393,754,343,968
628,488,394,754,343,969
628,486,393,754,344,970
628,487,393,754,343,968
628,487,394,754,344,969
628,487,394,753,343,969
629,488,394,753,343,969
629,488,395,754,343,966
629,488,394,754,343,968
628,487,394,754,343,969
627,488,394,754,343,969
628,488,394,754,344,968
629,488,394,754,342,968
629,487,395,754,343,968
629,487,394,755,344,968
629,488,393,754,344,970
629,488,394,754,343,969
629,487,394,754,343,969
629,488,395,754,343,969
629,488,394,754,344,969
629,487,392,755,343,969
629,488,396,755,343,968
629,488,394,754,344,968
631,490,394,754,344,969
630,488,395,754,345,969
629,488,394,754,344,969
629,488,393,756,344,968
629,487,394,753,343,968
629,488,394,754,344,969
630,487,395,754,343,969
629,488,395,753,344,969
630,488,395,754,344,968
630,489,394,754,344,969
629,490,394,754,345,968
629,488,395,754,344,968
629,490,394,755,344,970
630,490,394,755,345,968
629,490,395,754,346,967
629,489,394,754,345,968
629,490,394,754,345,968
630,491,395,753,346,968
629,490,394,754,345,969
630,490,395,753,346,968
630,491,395,753,346,968
630,491,394,753,346,968
630,491,395,751,345,969
630,491,396,753,344,968
630,490,395,753,344,968
629,489,395,754,343,969
630,489,394,753,344,969
629,489,394,754,344,969
628,490,394,753,346,969
630,490,393,754,345,969
629,490,395,753,345,969
630,490,394,755,344,969
630,490,395,753,345,970
629,490,395,752,345,969
630,491,394,753,347,969
631,491,395,753,348,969
630,491,395,753,345,970
631,492,394,753,344,970
630,491,394,751,341,971
631,492,393,751,340,969
631,491,394,750,342,968
630,492,394,751,345,969
630,493,394,751,344,969
631,493,394,751,344,969
631,493,396,751,345,970
631,493,394,751,345,969
631,493,394,752,344,970
631,494,395,752,345,970
631,494,395,752,345,970
632,495,395,752,344,969
632,493,396,753,344,969
630,494,395,752,344,970
631,493,395,752,344,970
632,494,395,752,345,970
631,493,395,752,344,969
631,494,396,752,345,970
631,494,395,752,345,970
632,494,395,751,344,970
631,494,395,751,346,970
631,494,395,752,345,968
632,494,396,753,346,969
631,494,396,751,345,970
631,496,397,753,345,970
631,494,396,752,346,971
630,494,396,751,347,969
631,494,394,753,346,971
632,494,396,752,347,969
631,494,395,752,347,970
632,494,395,753,347,971
632,494,395,752,348,970
632,493,396,752,348,969
631,495,396,752,348,970
632,494,396,751,348,970
632,494,396,752,349,971
632,494,396,752,348,970
631,494,396,752,348,969
631,494,396,753,348,970
632,495,397,753,349,970
631,495,395,753,349,969
630,494,396,752,350,970
632,494,397,753,350,969
631,494,396,753,350,970
631,495,396,752,350,970
631,493,396,752,351,970
631,494,397,752,350,970
631,495,396,753,351,970
631,494,396,752,351,969
631,494,397,753,350,969
631,493,397,752,351,970
631,495,397,752,350,970
631,494,397,753,351,969
632,495,397,753,351,970
631,496,396,752,351,970
632,495,397,753,350,970
632,495,397,752,351,969
632,496,396,752,351,968
632,497,397,752,351,969
633,495,396,752,351,970
632,496,397,753,350,970
633,496,397,752,350,970
632,497,398,752,347,969
633,497,397,752,348,969
633,497,397,753,348,970
634,497,397,753,347,970
633,497,397,753,348,970
633,497,397,753,347,969
633,497,398,753,344,970
633,497,397,753,341,970
633,496,397,752,341,970
633,498,397,752,341,969
633,498,398,752,341,970
633,498,398,753,342,970
632,497,397,753,343,970
634,497,397,753,344,970
633,498,398,753,343,969
633,498,398,753,343,970
633,496,398,753,344,970
633,498,397,752,343,968
633,496,398,752,343,970
634,498,398,753,344,970
633,498,398,753,344,970
633,498,397,753,344,969
633,499,399,754,344,970
633,499,398,753,344,970
631,499,398,751,344,970
633,499,398,753,344,970
633,499,399,753,345,969
634,499,399,753,346,970
635,499,397,753,345,970
632,498,399,751,347,970
634,499,398,752,346,970
633,500,398,753,347,969
633,498,399,753,346,970
633,498,400,753,346,971
633,498,400,753,346,970
634,499,398,753,346,970
633,497,399,753,345,970
633,497,399,753,345,970
634,497,399,753,346,970
633,498,399,753,346,970
633,497,398,752,346,971
633,499,398,754,346,970
633,496,399,753,345,969
633,498,399,753,346,971
634,495,399,753,346,970
633,497,398,753,346,971
633,496,399,755,346,970
633,497,398,753,346,970
633,495,398,753,346,969
633,496,398,753,346,969
633,496,398,753,346,968
633,496,398,753,346,970
632,496,399,753,345,969
633,496,399,753,345,969
632,496,398,752,344,969
633,496,398,753,345,969
632,496,398,751,344,970
632,496,398,750,345,969
632,496,398,753,344,971
632,496,398,753,345,969
631,495,399,753,344,970
632,496,398,753,344,970
631,494,398,752,344,970
630,494,398,752,344,970
630,494,397,753,343,970
631,496,398,752,344,969
630,495,398,752,345,971
630,495,398,751,344,969
631,495,397,753,344,970
631,495,397,753,344,969
631,496,400,753,346,969
631,496,398,753,344,969
631,496,398,752,345,970
631,496,398,753,345,970
632,496,399,754,344,970
632,498,399,752,344,970
631,498,397,753,343,971
631,498,397,753,344,970
632,498,400,753,343,970
632,499,398,752,344,970
631,499,399,753,346,970
633,499,397,754,345,970
632,499,398,753,345,970
632,499,399,752,346,970
632,499,399,753,346,970
632,499,399,752,347,970
633,499,398,753,346,970
633,500,398,753,347,970
631,499,399,753,347,971
633,500,400,754,348,970
632,500,399,751,347,971
633,499,399,753,348,969
633,499,400,753,348,970
633,500,400,753,348,970
632,501,398,753,348,971
632,500,400,752,348,970
633,500,399,754,347,971
633,500,401,753,347,970
633,500,400,753,349,970
632,501,400,753,347,970
633,502,400,753,347,970
631,501,400,754,347,970
632,500,399,753,346,969
633,500,398,752,346,969
633,501,399,753,347,970
633,499,399,753,347,970
633,501,399,753,347,970
633,500,399,754,347,971
633,501,399,751,347,970
632,500,399,753,346,970
632,500,400,754,347,969
632,498,400,754,347,970
631,500,399,754,346,969
632,499,399,753,346,970
632,499,399,753,346,970
632,501,400,753,345,970
632,498,400,753,347,970
632,499,399,753,346,970
632,498,399,753,346,970
632,500,400,753,346,969
632,498,400,754,347,970
632,498,400,753,347,967
632,498,400,754,347,971
631,499,399,753,347,969
631,497,400,753,347,970
631,499,400,754,347,970
632,499,399,754,347,970
631,497,400,753,347,969
631,497,399,754,346,969
632,497,399,754,346,971
632,498,400,753,348,969
631,498,399,753,347,969
632,498,398,754,348,969
632,498,399,754,348,969
631,497,399,753,348,970
631,498,399,753,347,970
632,498,399,753,348,970
631,497,399,753,348,970
632,497,399,753,348,970
631,497,399,754,348,971
631,498,400,753,349,970
632,498,400,752,348,969
631,498,399,753,348,970
632,499,399,753,348,970
631,498,399,754,348,970
632,498,399,754,348,970
632,499,400,753,347,971
633,499,399,754,349,969
632,500,400,754,348,970
632,500,399,754,348,970
632,500,399,752,349,970
633,501,399,754,349,970
632,501,399,753,349,971
633,501,401,754,349,971
632,500,400,753,349,970
633,502,400,753,348,970
633,502,400,753,351,971
632,502,399,754,349,970
633,501,399,752,350,971
633,501,400,753,349,971
633,500,400,754,349,969
632,500,400,754,348,972
633,502,400,753,349,970
632,501,400,753,349,970
633,500,400,753,350,969
632,501,400,753,349,969
632,501,400,753,350,969
633,500,400,753,349,970
633,502,400,754,350,970
633,501,400,753,349,970
633,501,400,753,349,969
633,501,400,753,349,971
633,502,400,752,350,971
633,501,401,753,351,970
632,501,400,754,351,971
633,502,400,753,351,970
633,502,401,751,351,970
633,501,400,753,350,969
632,501,401,753,350,970
632,501,400,753,351,968
632,502,400,753,352,971
632,501,401,754,351,970
632,500,400,753,352,971
632,501,400,753,353,970
631,501,400,752,351,970
631,501,401,753,353,970
631,501,400,753,353,970
630,501,400,752,353,971
630,501,400,754,352,971
631,501,399,753,353,971
630,501,400,753,352,971
630,501,400,755,353,970
630,500,400,751,352,970
629,500,400,752,352,970
629,500,400,753,353,971
629,500,400,753,353,969
629,501,399,753,352,971
629,499,401,753,353,970
629,498,400,754,353,970
629,499,400,753,352,969
629,498,400,753,352,971
629,498,400,752,353,969
629,497,401,753,352,969
630,497,400,752,352,971
629,497,400,753,353,970
629,496,400,753,352,969
627,494,400,753,353,970
628,494,400,754,352,968
628,493,399,753,353,967
628,493,400,753,352,969
629,494,400,753,353,970
628,493,399,753,353,969
628,494,400,753,352,969
628,493,400,753,352,970
629,494,400,752,352,970
629,494,400,751,353,971
629,494,400,752,353,969
629,495,399,754,352,970
630,494,400,753,353,970
630,495,399,753,353,970
629,495,399,752,354,969
629,495,400,752,353,970
630,495,399,753,354,970
630,496,399,753,352,971
631,496,399,753,355,970
630,496,400,753,353,970
630,496,400,753,353,970
630,495,399,752,353,968
631,496,399,753,353,969
630,497,400,752,354,970
631,497,399,753,353,970
631,497,399,752,353,970
631,496,398,752,353,970
631,497,398,753,354,970
632,497,400,753,353,970
630,495,400,753,353,970
631,497,401,753,354,969
631,496,400,753,353,970
631,497,400,753,354,970
631,497,400,752,353,970
631,497,400,753,353,971
631,496,399,753,354,970
630,496,400,753,354,971
631,497,399,753,354,971
630,496,399,753,354,970
630,495,400,752,354,970
630,495,400,753,354,971
631,495,399,752,354,969
631,494,398,753,354,970
630,491,398,753,355,970
631,491,400,752,354,969
630,491,398,751,355,970
630,492,398,753,354,970
630,491,398,753,354,969
629,492,398,753,353,969
630,490,397,752,354,971
630,490,396,752,354,968
629,489,396,752,353,970
630,489,395,753,353,970
629,488,394,752,354,970
629,487,395,752,354,970
628,486,395,752,354,970
629,487,394,752,354,971
628,488,393,752,354,971
627,487,390,753,354,971
626,487,392,751,353,970
625,489,391,752,354,969
625,488,391,752,355,970
624,486,389,751,354,969
624,488,389,752,354,971
624,486,391,752,354,971
624,487,390,751,355,972
624,486,391,752,356,971
624,486,391,753,354,970
623,487,390,752,354,970
624,487,392,752,354,969
625,487,391,752,354,969
624,487,391,752,354,970
624,488,393,752,354,970
623,486,391,752,355,969
624,488,392,752,355,971
624,487,392,752,354,971
624,487,392,752,354,971
624,487,391,752,355,970
622,486,391,752,355,971
623,486,392,752,354,970
623,486,392,752,355,970
623,486,392,750,354,971
622,486,391,752,354,970
622,486,391,751,355,971
624,486,391,751,355,970
624,486,392,752,355,970
623,487,392,752,355,971
623,487,392,752,355,970
624,488,392,752,355,971
624,487,392,752,355,969
625,488,392,752,354,970
626,488,393,752,355,971
625,488,393,752,355,970
626,489,393,752,354,970
625,488,392,752,354,970
625,489,393,751,355,971
626,490,393,752,355,971
625,489,392,752,355,972
625,490,394,753,355,970
625,490,394,753,355,970
625,489,393,753,354,971
626,489,393,753,354,971
625,488,393,752,354,971
625,490,394,752,355,971
626,490,394,752,354,972
626,490,394,752,354,970
627,489,395,752,355,970
626,489,395,752,354,971
625,489,395,753,355,971
627,489,395,752,355,972
627,490,394,752,355,970
627,490,395,752,353,971
628,490,395,752,354,971
627,490,394,753,355,971
627,490,394,752,354,971
