thumb_sensor,index_finger_sensor,middle_finger_sensor,ring_finger_sensor,little_finger_sensor,palm_sensor
554,673,515,595,124,923
554,674,516,594,124,923
555,674,516,594,123,923
554,673,517,594,123,923
554,673,533,594,125,924
554,674,532,595,124,924
555,673,532,595,123,923
554,670,532,594,124,923
555,673,532,596,124,924
555,673,533,595,124,922
555,673,534,595,124,923
555,673,534,595,125,924
555,674,533,595,125,924
555,674,531,594,124,923
555,674,533,595,125,923
555,673,534,595,124,923
555,675,533,595,123,923
555,673,533,595,124,924
555,674,533,595,123,923
555,674,535,596,123,924
555,673,534,595,123,924
555,674,533,595,123,923
555,674,534,594,122,923
555,674,534,595,122,923
555,674,533,596,124,923
556,675,533,595,124,923
556,674,534,596,125,923
557,673,533,596,124,923
557,674,533,596,124,923
557,673,534,595,124,924
557,674,532,596,123,923
558,673,533,596,124,923
558,674,531,596,124,924
557,673,532,596,124,923
557,674,532,596,124,922
557,675,532,596,124,922
557,673,534,596,124,922
558,674,533,596,123,923
558,675,533,596,124,921
558,675,533,596,124,923
557,673,533,596,125,923
557,673,532,596,123,922
557,674,534,597,124,923
557,674,533,596,124,922
558,673,533,596,125,920
557,674,533,595,125,922
557,674,533,595,125,923
557,674,532,596,125,922
557,675,532,597,125,922
557,674,532,596,125,922
557,676,532,597,124,923
556,674,530,597,125,923
557,675,531,594,123,923
556,675,531,596,125,922
556,674,532,595,124,924
556,674,530,596,124,923
555,673,532,595,124,922
556,673,531,595,125,923
556,674,532,594,124,923
556,675,530,595,125,923
556,674,531,595,124,922
556,675,531,595,124,923
556,674,533,595,124,923
556,675,532,594,124,923
557,674,533,595,123,922
557,674,531,595,124,923
557,675,517,594,123,922
556,674,531,595,122,923
557,674,533,595,122,923
557,675,534,595,121,922
558,675,533,596,123,922
558,675,532,595,122,923
557,674,532,596,122,922
558,675,534,596,122,922
558,675,535,595,122,922
558,675,535,596,122,922
558,675,534,597,122,922
558,675,532,597,121,923
558,676,534,597,121,923
558,675,533,596,122,923
558,675,532,596,122,923
559,676,533,597,122,923
558,675,532,598,122,922
558,675,531,596,122,923
558,674,533,597,122,923
558,676,532,595,122,924
558,676,532,597,121,923
558,675,533,597,122,923
557,676,534,597,122,923
558,675,531,597,122,923
558,676,520,597,123,923
559,676,519,596,123,924
558,675,519,598,122,924
557,675,518,597,123,923
558,675,519,595,122,922
558,675,520,597,122,923
558,675,519,597,123,923
558,675,518,597,122,922
558,675,519,597,123,924
558,676,519,596,123,923
558,675,518,597,123,923
558,676,518,598,123,923
558,676,519,597,122,923
557,675,519,597,122,922
557,675,518,598,123,922
558,675,518,598,122,924
558,674,519,597,123,923
558,675,518,597,123,923
558,676,520,596,121,922
557,676,519,598,122,922
557,675,519,596,122,924
558,675,519,598,122,922
556,675,519,597,122,923
557,674,519,597,122,924
556,675,519,598,122,923
557,676,520,597,124,923
558,676,519,597,122,923
557,676,519,597,123,923
557,675,520,597,123,922
557,676,519,598,124,922
558,675,520,598,124,923
557,675,519,597,123,923
557,677,520,599,123,923
557,676,519,598,123,923
557,676,520,598,122,923
558,676,519,598,122,923
558,675,522,597,122,922
558,675,522,597,122,924
558,675,521,597,122,923
558,676,522,597,122,922
558,676,522,597,121,924
558,676,522,597,121,923
557,676,523,597,121,923
557,676,523,597,121,924
557,676,521,597,121,923
557,675,522,598,121,923
558,676,521,598,122,923
558,676,523,598,121,923
557,676,522,598,121,923
558,676,521,599,121,925
558,675,521,597,120,924
558,677,519,598,121,924
558,675,522,598,118,924
558,675,522,598,121,924
559,676,521,598,120,926
558,676,521,598,121,925
558,676,523,598,121,924
559,676,523,598,121,924
558,675,520,597,121,923
558,677,521,599,121,924
559,675,522,599,121,922
559,676,522,598,122,925
559,677,521,599,121,924
559,678,523,598,121,925
559,676,522,598,121,924
558,678,522,599,120,925
559,677,521,599,121,924
558,677,522,599,120,924
558,676,522,598,122,923
558,678,522,599,121,924
558,677,521,598,122,923
558,676,521,598,121,924
558,676,521,598,121,923
558,677,521,598,121,923
558,677,521,598,122,924
558,677,522,598,121,924
557,677,521,600,120,922
558,678,522,598,121,923
558,676,521,598,122,924
558,677,520,598,121,923
557,676,520,598,121,922
559,677,521,597,122,923
557,676,520,597,122,923
558,677,520,598,122,923
559,678,519,597,121,922
557,676,520,597,122,923
559,677,521,597,121,923
559,678,521,598,121,923
558,678,521,597,120,922
559,677,520,597,121,923
559,677,520,597,120,923
559,676,520,597,120,922
558,676,520,598,120,924
559,677,521,598,121,923
558,677,520,597,121,924
559,676,521,597,120,923
558,677,522,597,121,923
558,677,520,598,120,923
558,677,521,599,121,921
558,677,521,598,120,923
559,676,519,598,119,922
560,677,521,598,120,923
558,676,520,598,120,924
559,676,522,597,120,923
559,676,521,598,120,922
559,677,521,598,120,923
558,677,521,598,121,922
559,676,521,597,121,922
558,677,521,597,121,923
558,676,520,597,121,923
559,676,521,597,121,922
558,676,521,597,120,922
558,677,521,598,121,924
559,677,521,598,121,923
559,676,522,598,121,923
558,677,521,597,121,923
558,678,521,598,122,922
558,677,521,598,122,923
558,677,521,598,121,923
558,678,521,598,122,923
558,676,521,596,122,923
558,676,521,598,122,923
558,676,522,598,122,922
557,676,521,598,123,923
558,676,520,598,123,922
557,677,520,598,123,922
556,677,520,597,123,923
557,678,520,600,123,922
557,677,520,598,122,923
558,676,520,598,122,922
556,676,521,597,123,923
557,677,521,596,123,923
556,677,520,597,123,922
556,676,520,597,124,921
556,677,520,597,123,922
556,676,520,598,122,922
557,676,519,596,122,923
555,676,520,597,122,922
556,675,520,597,123,923
555,677,520,597,123,922
555,677,520,597,123,923
555,676,521,596,122,922
555,676,521,597,122,922
555,676,520,598,122,923
555,677,520,596,123,923
556,677,520,597,124,922
555,676,520,597,123,923
556,676,521,598,122,923
555,677,519,598,122,922
555,677,520,598,122,923
555,677,520,597,122,923
555,676,520,597,122,923
556,677,520,597,122,922
555,678,520,598,123,922
555,676,519,597,122,922
555,678,520,597,122,922
556,677,520,597,122,922
555,677,520,597,122,923
556,676,520,597,122,922
555,676,521,596,123,923
555,677,522,596,123,923
556,677,519,596,122,922
555,677,519,597,122,922
554,676,520,598,122,922
553,677,520,596,122,922
555,677,519,596,121,922
555,676,521,595,122,922
556,676,517,595,121,920
554,677,523,595,122,923
554,676,522,595,122,922
554,676,523,593,123,919
