thumb_sensor,index_finger_sensor,middle_finger_sensor,ring_finger_sensor,little_finger_sensor,palm_sensor
68,174,88,244,50,171
68,174,87,244,51,171
68,174,87,243,50,171
69,174,87,243,50,171
69,174,87,244,50,171
68,174,87,244,50,171
68,174,88,244,50,171
68,174,88,244,50,171
68,174,87,243,51,171
69,174,87,244,50,171
68,174,87,244,51,171
68,174,88,244,50,172
68,174,87,243,50,171
68,174,87,244,51,171
69,174,88,244,50,171
68,174,88,245,51,172
69,175,87,244,50,172
69,174,88,244,50,171
68,174,88,244,50,172
68,174,87,244,52,172
68,174,86,244,50,171
68,174,87,244,51,172
69,174,87,243,51,172
69,173,87,244,51,171
69,174,87,244,50,170
68,174,87,244,50,171
68,174,87,245,50,171
68,174,87,243,50,170
69,174,87,244,50,171
69,174,87,243,50,172
68,174,87,243,50,172
68,174,87,243,51,172
68,173,87,244,51,172
68,175,87,243,51,171
69,174,87,242,51,171
69,174,87,243,50,171
69,174,86,243,50,171
69,174,87,244,50,171
68,174,87,243,50,171
69,174,86,243,51,172
68,173,87,243,50,171
69,174,87,243,50,172
68,174,88,243,51,171
68,173,87,243,50,171
68,174,87,243,50,172
68,174,86,243,51,172
69,174,87,243,51,171
69,174,88,243,51,172
68,173,88,243,51,171
69,173,87,243,50,171
69,174,87,243,51,172
69,173,88,243,51,172
68,174,87,243,50,172
68,174,87,242,50,172
68,173,87,244,50,172
69,174,87,243,50,173
68,174,87,243,51,172
68,174,88,242,50,173
68,174,87,243,51,173
69,174,87,242,51,173
68,174,87,242,51,171
68,174,88,243,51,173
69,174,88,242,51,171
68,173,88,243,50,173
68,174,88,242,49,171
69,172,87,243,50,173
69,173,88,243,50,173
68,174,88,243,49,173
69,174,88,243,51,173
69,174,87,242,51,171
68,174,86,243,51,172
69,174,87,243,50,172
69,174,87,243,50,174
68,173,88,243,50,172
68,174,87,243,51,172
68,174,88,243,51,172
68,174,87,243,50,172
69,173,87,243,50,171
69,174,87,243,51,173
69,174,87,242,50,172
69,174,87,242,51,172
68,173,87,243,50,173
68,175,87,242,50,173
68,174,88,242,51,173
68,175,88,243,51,172
68,174,87,243,52,172
68,174,87,243,50,173
69,174,88,242,50,173
68,175,87,243,51,173
68,175,87,243,51,173
69,175,87,243,50,174
68,174,87,244,51,173
68,174,87,243,50,173
68,174,87,244,50,173
69,175,87,245,51,173
68,174,88,245,51,174
68,174,87,244,51,173
69,175,87,244,51,173
68,174,87,244,50,173
68,175,87,244,50,174
69,174,87,244,51,172
69,175,87,244,51,173
68,174,87,244,51,173
69,175,87,244,51,173
69,174,87,244,50,173
68,175,86,244,51,173
68,174,87,245,50,172
68,174,87,244,50,172
68,175,87,243,51,172
69,174,87,244,51,172
69,175,87,244,50,173
68,175,86,244,51,172
69,174,87,244,51,172
70,174,87,244,51,173
69,174,87,244,51,172
69,174,86,244,50,172
69,174,87,244,50,173
69,174,87,244,51,172
68,173,87,244,50,172
69,174,87,245,51,172
69,174,87,244,51,172
69,175,87,244,50,173
69,173,87,244,50,173
69,174,87,244,51,172
69,174,87,243,51,172
69,173,87,244,50,173
70,175,87,244,50,172
68,174,87,244,51,173
69,174,87,243,50,172
69,173,88,244,50,172
69,174,87,245,50,173
68,173,88,245,50,173
70,173,88,245,50,172
69,174,87,244,50,173
69,174,87,244,50,174
69,174,87,244,51,173
69,173,87,244,50,173
69,173,88,244,51,174
69,174,88,243,51,173
69,174,87,244,50,173
69,173,88,244,50,173
69,174,87,244,50,173
70,173,87,244,51,173
70,174,87,244,50,173
70,173,87,244,50,173
70,173,87,245,50,173
70,173,87,245,50,173
69,173,87,244,51,173
69,173,86,244,51,173
70,173,87,245,51,172
69,173,87,245,51,172
70,173,87,245,51,173
70,173,87,245,50,173
69,174,87,245,51,173
70,173,87,245,50,172
70,173,87,244,50,173
69,173,87,244,50,172
69,174,87,245,50,173
70,173,87,245,49,172
69,173,88,245,50,173
69,173,87,245,50,171
70,173,87,246,51,172
70,173,87,245,51,171
68,173,88,243,51,173
70,173,88,245,51,172
70,173,88,244,50,172
69,173,87,245,51,173
70,174,87,245,50,172
69,174,87,245,51,172
70,173,88,244,50,173
70,173,88,245,50,172
70,173,86,244,50,173
69,173,88,245,49,172
69,173,86,245,50,172
70,173,87,245,52,172
70,173,87,245,52,173
69,173,87,245,51,173
70,173,87,245,51,172
70,172,87,245,51,171
70,173,87,245,51,172
70,172,87,245,51,172
69,172,87,245,51,172
70,173,88,245,50,172
69,173,87,244,50,172
70,174,87,245,50,172
69,173,88,245,50,172
70,173,87,245,51,173
70,172,87,245,51,172
70,172,88,245,50,172
70,172,88,245,50,172
69,172,88,245,51,172
69,172,87,245,51,172
70,172,88,245,51,171
69,173,87,245,51,172
69,173,87,246,51,171
69,172,88,245,51,172
70,173,88,245,52,171
69,171,88,244,51,172
70,172,88,245,50,173
70,171,89,244,50,172
70,172,87,246,52,172
69,171,89,244,51,172
70,172,89,245,51,172
70,172,88,244,51,173
70,171,88,245,51,173
69,170,88,244,51,174
70,172,88,244,51,172
70,172,89,244,51,173
70,171,89,245,52,174
70,171,89,244,51,173
69,171,89,245,51,174
69,172,89,245,51,174
70,171,90,244,52,174
70,172,88,245,51,173
70,172,89,246,52,174
70,171,90,245,52,174
70,171,88,245,52,173
70,172,89,245,51,174
70,172,89,245,51,175
70,172,89,246,52,174
70,172,89,245,51,175
69,171,88,245,51,174
69,171,89,245,52,174
70,172,89,245,51,174
70,172,88,245,51,175
70,172,89,245,51,174
70,171,90,244,52,174
69,172,89,245,51,174
70,171,89,245,51,174
69,172,88,244,50,174
69,171,89,245,51,173
69,172,89,246,51,173
69,171,89,245,51,174
70,171,88,245,51,175
69,172,89,245,52,174
70,171,89,245,51,174
69,172,89,245,52,174
69,172,89,246,51,174
69,171,89,245,51,173
70,172,89,245,52,174
70,172,89,244,51,174
69,171,88,245,51,174
69,171,89,246,51,175
70,172,89,245,52,174
70,172,89,245,51,174
69,172,89,244,51,173
69,172,89,245,51,173
69,171,89,246,51,174
70,172,89,245,51,173
70,172,90,245,50,175
69,171,90,245,51,174
69,172,89,245,51,174
70,172,89,245,52,174
70,172,89,246,51,174
70,172,89,245,51,174
69,172,89,245,51,174
70,173,89,246,51,174
69,172,89,245,51,173
70,172,89,246,51,174
69,172,90,245,51,173
70,172,89,245,51,173
69,173,89,246,51,174
69,172,89,246,51,174
70,173,89,245,50,174
70,173,89,246,52,175
69,172,89,245,51,174
70,172,89,246,51,174
69,172,89,246,52,174
69,172,89,246,50,175
70,173,88,245,51,174
69,172,89,245,51,174
69,172,89,245,51,175
69,173,89,246,51,174
69,172,89,246,51,174
70,172,90,245,51,173
70,172,89,246,51,173
70,172,89,245,52,174
70,172,89,246,52,174
70,173,89,247,51,174
69,173,89,246,51,174
69,172,88,246,51,174
70,172,88,246,51,174
70,172,88,247,51,174
70,172,88,246,51,173
70,173,89,246,51,175
70,173,89,246,51,174
70,173,88,246,51,175
70,172,89,246,51,174
70,172,88,246,52,174
69,172,89,247,51,175
69,173,89,246,51,175
70,172,88,245,51,175
69,173,89,246,51,175
70,173,88,246,50,175
70,172,88,246,50,175
70,173,88,245,50,174
70,172,88,247,51,175
70,172,88,247,51,176
69,172,88,246,51,175
69,172,88,247,51,175
69,172,88,246,51,175
70,173,89,246,51,176
69,173,88,246,51,175
70,173,88,247,50,175
69,172,88,246,52,175
70,173,88,246,50,176
70,173,89,246,51,176
