thumb_sensor,index_finger_sensor,middle_finger_sensor,ring_finger_sensor,little_finger_sensor,palm_sensor
317,473,378,502,175,427
317,472,378,500,175,430
317,472,379,502,175,428
317,472,378,501,174,429
317,473,378,501,175,428
318,472,378,501,175,431
317,472,377,501,176,431
319,472,378,501,174,432
318,472,378,501,175,432
317,472,377,501,175,433
317,472,378,501,176,432
318,470,377,501,175,434
318,472,378,501,175,435
318,472,378,501,175,434
318,472,379,501,173,435
319,472,377,501,174,434
317,470,378,500,174,434
318,472,376,501,174,433
318,472,378,501,174,434
317,472,376,502,173,436
318,471,377,503,174,437
319,472,378,503,174,438
318,473,378,502,174,437
318,473,377,501,175,438
318,472,378,502,174,436
318,472,378,501,175,438
319,471,378,500,174,439
318,472,378,501,174,439
318,471,377,502,174,440
317,472,378,501,174,441
318,471,377,503,174,440
318,472,377,501,174,440
318,472,378,501,174,440
318,472,378,501,174,442
319,473,378,501,174,442
318,472,377,502,174,441
319,472,376,502,176,440
318,472,377,501,173,440
318,474,378,501,174,440
317,473,377,501,174,441
317,473,377,501,173,441
318,473,377,501,173,441
318,473,377,501,174,440
318,473,378,501,174,441
318,473,376,501,174,441
317,473,377,501,175,441
318,472,376,500,175,440
318,473,377,501,173,439
319,473,377,501,173,440
318,474,377,501,173,439
319,474,378,501,173,440
318,474,378,502,173,439
318,474,378,501,174,438
318,473,379,501,173,438
318,474,379,502,173,438
318,474,379,502,173,437
318,474,378,502,173,437
318,473,379,502,172,438
318,473,379,501,173,436
318,474,379,503,171,437
318,474,378,501,172,437
318,473,380,503,172,437
319,474,380,502,172,437
319,474,379,502,173,438
319,473,379,504,172,438
317,474,379,503,171,439
318,474,379,504,173,439
320,474,379,504,172,439
319,472,379,503,173,438
319,474,378,503,173,434
319,474,379,502,172,433
318,473,378,503,173,432
319,474,378,504,172,429
319,473,379,503,172,428
320,474,379,503,171,429
319,474,378,504,173,432
319,474,379,503,172,430
319,474,380,504,173,430
319,474,379,503,173,432
320,474,379,503,172,430
320,475,380,503,172,432
319,475,379,504,172,434
