thumb_sensor,index_finger_sensor,middle_finger_sensor,ring_finger_sensor,little_finger_sensor,palm_sensor
75,139,92,237,44,217
76,139,92,237,45,216
75,139,93,237,43,216
75,138,93,237,44,216
75,138,93,237,45,217
76,139,93,236,44,217
75,138,92,237,44,216
75,138,92,237,44,217
76,139,92,237,45,217
75,139,92,237,44,217
75,139,92,238,44,217
76,139,93,237,45,217
76,139,93,237,44,216
75,139,92,237,44,217
75,138,93,236,44,217
75,139,92,237,44,217
76,139,93,238,44,218
75,139,92,237,44,217
75,139,93,237,45,218
75,139,93,237,44,217
75,139,93,236,45,218
75,139,93,238,44,218
75,139,93,237,44,218
75,139,93,237,44,218
75,139,92,237,44,219
76,139,93,237,44,218
75,138,93,238,45,218
75,139,93,238,44,218
75,139,93,237,44,218
76,139,94,237,45,218
75,139,92,237,45,218
75,138,93,236,44,217
75,139,92,238,44,218
76,138,93,237,45,218
76,138,93,237,45,218
76,139,93,237,44,219
76,139,92,237,45,219
76,138,93,237,45,218
75,138,93,237,45,219
76,139,93,237,44,218
76,138,93,237,45,218
75,138,93,238,45,219
76,139,93,237,44,219
75,138,93,237,44,219
75,138,93,237,44,218
76,138,93,237,45,219
76,138,93,237,45,218
75,138,93,237,44,218
76,138,93,238,44,219
76,138,92,238,44,218
76,138,93,237,45,218
76,138,92,237,44,218
76,138,93,237,44,219
76,137,93,238,44,218
75,138,93,238,45,218
75,138,93,238,44,218
75,138,93,238,45,219
75,137,93,237,44,219
76,137,93,237,45,219
75,138,93,237,43,219
76,137,93,238,45,219
76,137,93,238,44,219
75,138,93,237,44,219
76,137,93,238,44,219
76,137,93,237,44,220
76,137,93,238,45,219
76,138,93,238,44,219
75,137,92,238,45,219
76,138,92,238,45,219
76,137,93,237,44,219
75,137,93,237,44,219
75,137,92,237,44,220
76,137,93,238,45,219
76,137,93,237,45,219
76,137,93,237,44,219
74,138,93,237,44,219
76,136,93,238,45,220
75,138,92,238,45,220
76,138,93,238,44,220
76,138,93,238,45,219
75,139,93,238,45,219
76,138,92,237,44,219
75,139,93,238,44,219
76,138,92,237,44,220
75,139,93,238,44,219
76,138,93,237,45,219
76,138,93,238,45,220
76,138,93,238,45,220
75,138,93,238,44,220
76,138,93,238,45,220
76,138,92,238,45,220
76,138,92,238,44,220
76,138,93,238,44,220
75,138,92,238,45,221
76,138,93,238,45,219
76,139,93,238,44,220
76,138,93,238,44,220
76,138,93,237,45,220
76,138,93,238,44,220
76,139,93,238,45,221
76,138,93,238,45,220
76,139,93,238,45,220
76,139,93,238,45,219
75,138,93,238,45,220
76,138,93,239,45,220
76,138,93,239,45,221
76,138,92,239,45,220
76,139,93,238,45,220
76,138,93,238,44,221
76,138,91,239,45,219
75,139,93,239,45,220
76,139,93,238,45,221
75,138,94,238,45,221
75,139,94,239,46,221
75,138,93,239,45,220
76,138,93,239,46,221
76,139,93,239,45,220
76,138,93,239,45,220
76,139,92,239,45,220
76,138,93,239,45,220
76,139,93,239,45,221
76,139,93,239,45,221
76,139,93,239,45,221
76,139,93,239,45,221
75,139,93,238,45,221
76,139,93,238,45,221
76,138,93,239,45,220
76,140,93,239,45,221
76,139,93,239,44,221
75,140,93,239,44,221
76,141,93,239,44,220
76,140,93,239,45,221
76,139,93,239,45,221
76,141,93,239,45,221
75,140,94,239,44,221
76,140,93,239,45,221
76,141,93,239,45,221
76,141,93,239,45,221
75,141,93,240,44,222
76,140,94,239,44,221
77,140,93,240,44,220
76,140,93,239,44,221
75,141,93,239,44,221
76,141,92,239,44,221
76,142,93,239,44,221
76,142,93,240,44,221
76,141,93,239,44,221
75,142,93,240,44,221
76,141,93,240,44,221
76,141,94,240,44,221
75,141,94,239,44,221
75,141,94,239,43,221
76,141,94,240,43,221
75,141,93,240,44,222
76,141,93,239,45,221
76,142,93,240,44,221
76,142,93,240,44,222
75,141,93,240,43,222
76,141,93,240,44,221
76,141,94,240,43,221
76,141,93,239,44,221
76,141,93,240,44,221
76,141,93,240,44,221
75,141,94,240,44,221
76,141,93,240,44,222
76,141,93,240,43,222
77,142,93,240,43,221
76,141,93,239,44,222
77,141,93,240,44,221
76,142,93,239,43,221
76,140,93,240,44,221
76,142,94,240,44,221
76,141,93,239,43,221
76,141,93,240,44,220
77,141,93,240,44,222
76,141,93,240,44,221
76,141,92,240,44,221
76,141,93,239,44,222
76,141,93,240,43,221
76,141,92,240,43,220
76,141,94,240,43,221
76,141,94,240,43,221
76,141,94,240,44,220
76,141,93,240,43,220
76,142,93,240,43,221
76,141,94,239,44,220
77,141,94,239,44,221
76,141,94,240,44,221
76,142,94,240,44,222
76,142,94,240,43,221
76,142,94,240,43,221
77,142,94,241,44,222
76,141,94,240,44,222
76,142,94,240,45,222
76,142,94,240,43,222
76,142,94,240,44,220
75,143,94,241,44,220
76,143,94,240,43,221
75,143,94,240,43,221
76,143,94,240,44,221
76,142,94,240,44,220
77,143,94,240,43,221
76,142,94,240,44,221
76,143,94,240,42,222
76,142,94,241,44,221
76,143,94,241,44,221
76,143,94,240,44,221
76,142,94,241,44,221
76,142,94,241,44,222
76,142,94,240,43,220
76,142,94,240,44,222
76,143,94,240,44,221
76,142,94,240,44,222
76,142,94,240,43,221
76,143,94,240,43,221
76,143,94,240,43,221
76,143,93,240,43,221
76,143,94,239,42,222
77,142,93,239,44,221
76,142,93,239,44,222
76,143,94,239,43,221
76,142,94,239,43,222
76,142,94,240,44,221
76,143,94,240,44,221
76,142,94,240,43,222
76,143,94,240,44,221
76,143,93,239,43,219
76,143,94,239,43,222
77,142,94,239,43,221
76,143,94,240,43,221
76,142,94,240,44,221
77,142,94,239,43,221
76,143,93,240,43,221
75,142,94,240,44,221
76,142,94,240,43,222
76,142,94,240,43,221
76,142,93,240,42,221
76,143,94,240,44,223
76,142,93,240,43,222
76,143,93,240,43,221
76,143,94,240,43,222
76,143,94,240,43,222
76,143,94,240,42,223
76,142,93,240,43,222
76,143,94,240,43,222
76,141,94,241,44,222
76,142,94,240,43,221
76,143,93,241,42,223
77,142,94,240,43,222
76,142,94,241,42,222
75,143,94,240,43,222
77,143,94,240,43,222
76,142,95,240,43,222
77,143,94,240,43,221
76,142,94,241,43,222
76,143,93,240,43,222
76,142,94,240,43,221
76,142,94,240,44,223
77,142,94,240,43,222
77,142,94,240,43,222
77,143,93,240,43,222
76,143,94,240,42,222
76,142,94,241,43,222
76,142,94,240,43,222
76,143,94,240,43,222
76,143,94,240,43,222
76,142,94,241,44,222
76,143,93,241,43,223
76,143,94,241,44,222
76,143,94,240,43,223
76,143,94,241,43,222
75,142,94,241,43,222
76,142,94,241,43,222
76,142,94,240,43,222
76,143,95,239,43,222
76,143,94,240,43,223
76,143,95,241,43,222
76,143,94,241,43,223
77,143,94,240,43,223
76,143,94,241,43,223
76,142,94,240,43,222
76,143,94,240,43,223
76,142,94,240,43,223
76,142,94,240,43,223
76,143,94,239,43,223
76,143,94,240,43,223
76,143,93,241,43,222
76,143,94,240,43,223
76,143,94,241,43,222
77,143,94,241,43,223
75,143,94,240,43,223
76,142,93,241,43,223
76,143,93,241,43,224
76,143,93,240,43,224
76,142,93,241,43,224
77,143,95,241,43,224
76,142,94,241,43,224
76,143,94,241,43,224
77,143,94,240,43,223
76,142,93,241,43,224
76,142,95,241,43,224
76,142,94,241,43,224
76,143,94,241,43,223
76,143,94,240,43,223
