thumb_sensor,index_finger_sensor,middle_finger_sensor,ring_finger_sensor,little_finger_sensor,palm_sensor
399,516,233,372,112,567
400,515,233,373,110,568
399,516,233,374,109,567
400,516,232,368,107,567
399,516,233,376,107,567
399,515,233,378,107,566
400,515,233,376,106,568
400,515,233,376,107,568
399,516,234,376,107,569
398,516,233,381,107,568
399,517,234,378,107,569
397,517,233,378,108,569
397,516,233,377,108,572
396,517,234,371,109,571
397,515,233,376,108,571
396,517,233,377,108,571
396,517,233,373,109,571
397,517,233,374,109,570
395,518,233,379,108,570
397,518,233,380,108,571
396,518,233,378,109,570
397,518,233,380,109,569
397,518,233,383,108,568
396,519,233,384,109,570
398,519,232,383,109,567
397,518,232,384,109,567
398,519,232,385,109,567
397,518,233,387,109,565
397,519,232,387,109,566
398,519,233,387,110,564
397,519,233,385,108,565
397,520,234,384,109,564
397,519,233,382,108,563
397,519,233,385,109,563
396,519,233,382,108,562
397,519,233,382,108,562
395,519,234,383,109,564
394,519,234,385,108,565
392,520,234,383,109,566
392,519,232,383,109,567
392,519,233,388,109,568
392,520,234,387,108,567
392,521,233,386,109,563
392,520,232,382,109,560
393,521,233,383,109,556
393,521,233,381,110,554
393,521,233,384,109,551
390,520,233,383,109,546
388,521,233,383,109,543
389,521,233,381,109,539
389,521,233,386,109,540
388,521,234,384,110,541
387,521,232,384,110,542
386,520,233,386,109,541
387,520,233,385,111,541
391,519,233,385,110,538
390,519,232,383,111,538
389,519,231,376,111,536
393,520,229,380,112,538
393,520,231,384,112,537
393,520,230,384,112,536
394,520,232,380,111,539
394,519,232,381,111,540
394,521,232,377,111,542
395,520,230,379,111,542
396,520,232,380,111,539
396,521,232,379,111,540
396,520,232,381,110,543
397,520,232,384,109,546
397,520,231,385,108,549
397,519,232,384,109,552
397,519,233,385,108,555
397,520,232,384,108,555
398,519,232,380,108,556
397,519,232,385,108,556
398,519,232,383,108,557
397,520,232,381,107,558
398,521,232,379,107,558
399,521,233,378,107,558
400,520,233,382,107,558
400,521,233,383,106,555
401,521,232,377,105,555
401,520,233,379,103,556
401,519,232,374,103,558
402,521,233,376,103,559
402,520,232,376,104,559
402,521,232,377,103,561
403,521,233,372,101,562
402,521,232,368,102,562
404,521,233,373,102,563
404,522,233,376,102,564
404,521,233,375,102,565
404,521,233,375,103,565
405,523,233,378,103,565
405,523,233,374,104,566
405,523,233,371,103,567
404,523,233,368,104,565
405,523,233,372,105,563
405,523,233,379,104,566
405,523,233,379,104,566
403,523,234,378,105,567
403,523,234,379,104,567
403,524,235,380,104,565
402,524,234,376,105,565
402,522,234,376,106,562
401,524,234,380,106,560
400,522,234,381,106,558
400,522,234,380,106,557
401,523,234,383,107,556
400,523,234,380,107,555
401,524,234,381,108,555
400,523,234,378,108,555
400,523,234,378,107,556
400,524,234,376,107,556
400,523,234,377,108,555
400,524,234,377,107,552
400,523,234,377,107,551
399,523,233,376,108,549
400,524,233,374,107,549
399,523,234,378,108,549
400,524,232,374,108,550
399,524,233,375,109,550
399,524,232,375,108,551
399,524,232,375,108,551
399,525,232,378,108,551
398,524,232,377,109,551
399,525,232,376,109,551
400,524,233,374,109,552
399,525,233,375,108,554
399,525,233,377,109,554
399,525,233,376,109,552
398,526,233,376,109,553
398,525,233,374,109,555
398,526,233,374,109,555
398,526,232,374,109,556
399,526,233,372,108,555
398,524,232,374,109,557
397,526,233,370,108,556
398,524,233,374,108,555
399,525,232,372,109,555
398,525,232,373,109,555
398,525,232,373,109,555
398,525,233,373,108,555
397,525,233,373,109,555
397,525,233,371,109,554
397,526,233,373,110,554
397,526,234,370,110,554
396,525,234,368,109,554
395,523,233,369,109,556
395,524,233,369,109,554
392,522,232,366,110,557
393,523,232,365,110,557
392,523,233,366,109,556
392,521,233,368,110,556
392,522,233,370,111,555
392,522,231,370,110,553
393,522,234,372,109,554
394,521,234,375,110,554
394,521,232,372,111,554
394,521,231,377,111,556
394,520,233,378,112,554
394,519,233,379,111,555
393,519,219,378,112,558
393,517,220,377,112,560
393,517,218,377,113,562
392,517,219,379,113,561
392,517,219,377,113,561
391,517,219,377,112,563
389,516,218,376,113,563
389,517,219,377,113,564
389,517,219,367,113,566
389,516,219,362,113,566
388,517,220,360,113,566
388,517,230,356,113,566
388,516,233,358,113,566
389,517,232,365,113,566
390,517,232,363,114,569
391,516,233,365,113,571
391,518,232,365,113,570
391,517,219,363,113,571
391,519,219,365,113,572
392,518,218,356,114,572
393,519,219,361,114,571
