thumb_sensor,index_finger_sensor,middle_finger_sensor,ring_finger_sensor,little_finger_sensor,palm_sensor
394,619,593,488,370,997
395,617,593,488,370,997
395,618,593,486,372,995
395,619,594,488,369,995
393,619,595,487,369,997
394,621,596,489,367,998
395,621,598,491,367,997
394,621,598,487,371,996
393,620,598,490,364,998
394,620,598,487,363,998
395,621,598,486,363,998
396,622,599,487,360,998
396,623,599,485,359,998
394,621,599,482,356,999
395,621,600,479,357,998
395,622,602,480,360,997
395,623,603,481,361,998
395,625,603,482,362,998
394,625,604,477,362,997
395,625,604,477,362,998
395,626,605,478,358,999
394,626,607,478,361,998
393,626,607,480,362,999
393,627,607,481,361,1000
393,627,608,483,363,999
395,627,608,484,363,999
396,628,609,484,364,999
397,629,609,484,364,999
395,628,609,486,362,1000
395,628,609,486,362,999
396,628,610,486,364,1000
395,628,610,487,365,999
395,627,611,487,366,999
393,627,610,487,366,1000
390,627,611,487,367,1000
391,626,611,488,368,1000
390,625,612,488,368,1000
388,626,612,488,368,1000
388,626,611,488,368,1000
387,626,613,488,369,1000
387,626,613,491,369,999
385,626,613,490,369,999
387,625,613,492,369,1000
386,626,613,492,369,1000
385,626,613,493,367,1000
387,626,613,493,368,999
385,624,612,493,368,1000
386,624,612,489,365,999
388,625,611,498,362,1000
389,624,610,497,366,1000
390,624,610,500,364,1000
390,625,610,499,365,1000
391,622,610,508,363,1001
391,620,611,511,362,1000
390,619,611,511,365,998
390,620,611,513,367,1000
391,623,610,519,366,999
392,622,611,520,365,999
393,622,611,520,366,1000
395,623,611,522,365,1001
394,624,613,521,366,1000
395,625,614,518,365,1000
395,626,614,522,365,1000
396,626,613,524,368,1001
396,626,615,520,366,1001
397,624,615,525,368,1001
399,625,614,521,364,1000
399,625,615,523,361,1001
399,626,615,527,363,1001
400,625,615,527,364,1001
400,624,616,527,367,1001
401,625,616,529,367,1001
401,624,615,529,367,1000
401,623,615,528,366,1000
401,622,614,531,368,999
403,622,615,530,368,999
401,622,615,529,369,1000
402,622,615,530,371,1000
403,622,615,533,371,999
403,623,616,534,371,1000
403,623,616,533,372,1000
405,623,615,534,373,999
406,624,616,535,374,999
407,625,616,535,374,999
406,625,616,535,375,1000
406,626,617,536,375,1000
406,626,617,536,375,1000
407,627,617,537,374,1000
408,628,616,537,375,999
408,628,617,538,376,1001
408,628,617,539,375,1000
409,629,617,539,376,1000
409,627,616,539,377,997
408,628,616,540,377,999
409,628,617,540,379,1000
409,628,617,540,378,1000
410,627,616,539,379,999
409,628,617,539,378,999
408,627,615,539,379,1000
410,628,616,539,380,999
410,628,615,540,381,999
410,628,616,540,381,1000
411,629,616,541,380,999
411,629,617,540,381,999
411,629,617,542,382,999
412,629,616,543,382,1000
412,630,616,543,383,1000
414,629,616,543,383,1000
413,629,616,542,383,1001
413,628,615,541,383,998
413,627,613,541,383,999
414,629,616,541,383,999
415,628,615,543,384,1000
415,628,615,544,384,1000
416,628,616,543,383,999
415,629,615,542,386,1000
415,629,616,542,385,999
415,628,614,542,385,1000
416,629,616,542,386,1000
415,629,615,541,386,999
416,628,616,541,386,1000
417,630,616,540,386,1000
417,629,615,539,387,1000
417,630,615,540,386,999
417,629,614,539,386,998
416,628,615,540,386,999
416,629,616,540,387,1000
417,629,615,541,388,1000
417,629,615,543,385,1000
418,629,614,542,388,998
417,628,613,543,389,999
418,629,613,546,389,1000
418,627,612,545,389,1000
418,628,610,546,390,1000
418,627,613,547,389,1000
418,626,613,547,390,1001
417,627,613,547,390,1000
419,628,614,549,391,1000
418,629,614,550,392,1001
419,628,613,551,390,1000
418,629,614,552,390,1001
418,629,614,549,391,1001
419,630,615,549,393,1001
419,628,615,550,393,1001
418,630,614,549,392,1002
