thumb_sensor,index_finger_sensor,middle_finger_sensor,ring_finger_sensor,little_finger_sensor,palm_sensor
155,458,402,444,272,823
156,458,402,443,273,823
156,458,403,444,273,822
156,458,403,444,273,823
156,458,403,445,273,824
156,459,403,443,273,824
156,458,403,443,273,824
156,458,403,444,273,823
156,459,402,444,273,824
156,459,402,444,273,824
156,459,402,445,274,823
156,459,402,444,274,825
156,459,402,445,274,824
156,459,402,444,274,825
156,459,402,445,274,825
156,459,402,445,274,826
155,460,403,445,275,825
156,459,402,445,274,825
155,460,402,445,274,826
155,460,403,444,274,826
155,460,403,444,275,826
155,459,402,445,273,826
155,459,402,445,274,825
155,460,400,445,274,826
155,458,403,444,274,825
155,458,403,444,274,825
155,458,401,444,275,825
155,458,402,444,275,826
155,459,402,444,275,826
155,458,402,444,275,825
155,458,401,444,275,824
155,456,401,445,275,823
156,456,401,444,275,821
156,455,400,444,275,819
155,455,400,444,274,817
155,455,400,443,274,817
155,454,400,443,274,814
154,454,399,443,275,816
155,454,400,444,275,815
154,454,400,444,275,816
154,453,400,443,275,816
155,453,401,443,276,818
155,454,400,443,275,818
154,453,400,444,275,818
154,453,401,443,276,819
155,453,401,444,275,819
155,454,402,444,276,819
155,454,402,444,276,817
154,453,401,444,276,818
155,453,401,443,276,817
155,453,401,445,277,817
154,453,402,445,276,818
155,452,402,445,276,820
154,453,402,444,278,820
154,453,401,444,276,820
154,453,402,444,277,820
154,453,402,444,277,820
154,452,402,445,277,822
153,453,402,444,277,821
153,453,402,445,277,821
154,453,403,444,277,821
153,454,403,444,276,822
154,453,402,444,277,822
153,454,402,444,277,821
153,454,403,444,277,822
153,455,402,444,277,822
153,453,403,444,277,822
153,453,402,444,277,823
153,453,401,445,277,823
153,454,403,444,277,823
152,454,405,443,276,824
152,453,403,444,278,822
153,453,403,445,278,822
153,453,403,443,277,823
153,453,404,444,277,823
153,452,404,444,277,823
152,453,403,444,277,824
154,453,403,444,278,823
153,452,402,444,277,823
153,452,402,444,278,823
153,451,403,446,277,822
154,451,403,445,278,822
154,451,404,444,278,823
154,451,403,443,278,822
153,450,403,445,278,821
153,451,403,444,278,822
154,450,403,444,278,823
154,451,403,444,278,822
154,451,403,445,279,823
154,451,403,444,279,823
154,451,404,444,278,823
155,452,403,444,279,823
154,451,403,444,278,823
155,451,404,444,278,822
154,451,403,444,279,822
155,450,403,444,279,821
154,451,403,444,279,822
154,450,404,444,279,823
155,450,404,444,279,823
155,451,403,445,279,824
154,450,404,444,280,824
155,449,403,445,280,824
154,451,404,443,279,824
155,451,403,444,279,825
155,450,404,444,279,825
155,450,404,445,279,824
155,450,404,444,280,824
155,450,404,444,279,825
155,451,404,444,278,825
155,451,404,444,279,826
156,450,404,444,279,825
155,451,404,444,279,827
156,451,404,444,280,827
156,451,404,446,280,829
156,451,405,445,280,830
156,450,405,445,280,830
156,452,405,445,281,828
156,451,405,446,281,829
156,451,405,447,280,829
156,452,405,447,281,829
156,452,405,447,280,829
156,451,406,448,281,828
