thumb_sensor,index_finger_sensor,middle_finger_sensor,ring_finger_sensor,little_finger_sensor,palm_sensor
612,650,392,538,396,983
612,650,391,537,396,983
611,649,390,535,397,983
611,649,391,535,398,983
612,650,391,534,397,983
611,649,392,534,397,984
610,650,392,534,397,983
612,649,392,533,397,982
612,650,391,534,397,983
613,650,392,535,397,980
612,650,391,535,398,984
612,650,392,535,398,983
611,651,393,536,399,983
612,651,392,536,398,984
612,652,393,538,399,983
613,651,393,537,399,984
612,652,391,537,400,984
613,651,393,538,400,984
613,651,393,538,400,984
614,650,393,538,399,984
612,650,393,539,399,985
613,651,393,539,400,984
612,650,393,538,400,984
613,651,393,538,399,984
613,651,393,540,399,984
613,651,393,540,400,984
613,651,392,539,399,984
613,651,393,539,399,984
613,651,393,540,399,984
613,651,392,541,400,983
614,651,393,541,400,984
614,651,393,541,400,984
614,652,394,541,400,985
614,651,394,541,400,984
614,652,393,541,400,984
614,652,394,541,400,984
614,652,394,541,400,984
614,652,393,541,400,984
614,651,394,542,400,983
614,651,394,542,399,984
614,651,394,542,400,986
615,651,394,543,400,984
615,651,394,542,401,985
614,652,395,543,400,985
616,652,395,542,401,984
616,653,395,543,400,984
616,652,395,543,401,985
616,652,395,543,400,984
616,652,395,541,400,984
616,652,395,543,401,984
616,652,395,542,401,985
615,653,395,543,401,985
616,652,395,543,400,984
617,652,395,543,401,984
615,651,395,543,401,984
616,650,395,544,400,984
616,651,395,545,401,984
615,651,396,543,401,985
615,653,396,544,401,985
617,653,396,544,401,985
616,652,396,544,401,984
615,650,396,544,401,984
616,651,396,544,400,985
615,649,396,544,401,984
616,651,396,544,402,985
616,651,397,545,402,987
616,652,397,544,402,985
616,653,397,544,403,985
616,652,397,545,403,983
616,650,397,545,403,985
616,650,397,545,402,985
616,651,396,546,402,983
617,652,396,546,402,985
617,651,397,546,402,985
618,652,398,546,403,983
618,651,397,545,402,984
617,652,397,546,403,985
618,651,397,545,402,984
618,651,397,546,402,984
619,651,398,545,402,983
618,651,397,545,401,985
618,650,398,545,402,985
618,650,399,545,401,984
618,650,398,546,402,985
619,651,398,544,401,985
618,651,398,545,402,985
619,651,399,545,401,984
618,650,398,546,402,985
619,651,399,546,402,985
618,652,399,546,401,985
618,651,398,545,402,984
619,651,398,546,402,985
619,650,399,546,402,985
618,652,398,546,402,985
618,652,398,546,401,984
619,651,399,546,401,985
619,652,399,546,402,985
619,651,398,546,401,985
619,653,398,546,401,985
620,652,399,547,403,985
620,652,397,547,403,985
620,652,398,547,402,986
619,652,399,546,403,987
620,653,398,546,403,986
621,653,399,546,402,986
620,652,398,546,403,985
620,652,399,547,403,986
620,652,399,547,403,985
620,653,399,546,402,986
620,652,398,546,402,985
620,651,399,547,402,985
620,650,399,546,402,984
619,650,399,545,402,985
620,651,398,545,402,986
619,651,399,546,403,985
619,651,399,546,403,984
