thumb_sensor,index_finger_sensor,middle_finger_sensor,ring_finger_sensor,little_finger_sensor,palm_sensor
232,576,451,512,190,914
232,576,452,512,190,913
232,576,451,512,190,915
231,576,452,512,190,915
231,577,452,511,190,915
232,577,451,512,190,913
232,576,451,512,190,914
231,577,451,512,191,915
231,578,451,511,190,914
231,578,451,512,191,914
231,577,451,511,190,915
231,577,451,512,191,914
231,577,452,511,190,914
231,577,450,512,190,915
231,577,451,512,190,915
231,577,452,511,190,916
232,576,452,512,191,915
232,577,452,512,190,915
231,577,451,511,190,915
232,577,452,511,190,915
232,577,450,511,190,915
231,577,452,512,191,914
231,577,451,511,190,915
232,577,451,511,191,915
231,577,451,510,190,914
231,578,450,511,190,914
231,577,451,511,190,916
231,577,451,511,190,913
231,577,451,511,190,913
231,577,451,511,190,913
231,577,450,510,190,914
231,577,452,510,191,914
231,576,451,510,190,913
230,577,450,510,191,913
230,576,451,510,190,913
231,577,451,510,190,914
231,576,450,510,190,912
231,577,450,510,190,913
231,576,450,511,191,912
231,576,451,510,190,912
230,577,450,511,191,913
231,575,450,510,190,912
230,575,450,512,190,913
231,575,450,510,191,913
230,574,450,511,191,912
231,574,450,512,191,912
230,574,451,510,191,913
231,574,450,510,190,913
230,575,450,511,191,914
230,574,450,510,190,913
230,574,451,511,191,913
230,574,450,511,190,913
231,573,451,511,190,914
231,574,451,511,190,913
231,574,450,511,190,913
231,574,452,511,191,913
230,574,450,511,191,914
230,574,451,511,191,914
230,574,451,512,190,914
231,573,451,511,190,913
230,574,450,511,191,913
231,574,450,511,191,912
231,574,451,510,191,913
231,573,451,511,191,913
230,574,450,511,191,911
231,573,451,510,191,914
232,573,451,511,190,914
231,573,450,512,192,912
231,574,451,512,190,913
231,574,451,511,191,914
233,574,451,511,190,913
232,574,451,511,191,913
233,574,451,511,192,913
232,575,451,512,191,914
233,574,450,512,191,914
232,574,451,511,191,914
233,575,451,512,191,913
233,574,452,513,192,915
232,574,451,512,192,914
232,574,451,512,192,913
233,573,451,512,190,913
233,574,451,512,191,914
233,574,451,510,191,913
233,575,451,512,191,912
233,574,452,512,192,914
233,574,451,513,192,913
233,574,451,511,191,913
233,574,451,511,192,914
233,575,451,511,192,913
233,575,451,512,192,913
232,574,451,512,191,913
233,575,450,512,191,914
232,574,451,512,192,914
232,575,451,512,191,914
233,575,451,511,191,913
232,575,452,512,190,914
232,575,451,511,191,914
232,575,451,511,191,914
232,575,451,509,192,914
232,575,451,511,192,914
232,574,451,511,191,914
232,575,452,512,191,913
232,574,451,512,191,913
233,576,451,512,192,914
231,575,451,511,192,914
232,576,451,512,192,914
232,575,451,511,192,914
232,574,451,512,192,913
233,575,451,512,191,914
232,575,452,511,191,915
232,574,452,511,192,914
232,575,451,512,191,913
232,575,451,512,192,913
232,575,452,512,192,914
231,574,451,511,192,914
232,574,451,511,191,913
232,574,451,511,191,913
231,574,451,512,192,915
232,575,451,511,192,914
232,574,451,511,192,914
232,574,451,511,192,913
232,575,451,512,192,914
232,574,452,511,191,914
232,574,451,511,191,914
232,574,451,511,192,914
232,575,451,512,192,914
232,575,452,512,191,914
233,575,451,512,192,914
232,575,452,512,191,914
232,575,452,512,192,913
233,575,451,511,192,915
232,575,452,512,192,914
233,575,452,512,192,914
232,574,452,512,192,914
232,574,451,512,192,914
232,575,452,512,192,914
233,574,451,512,192,915
232,574,453,512,192,914
232,574,453,512,192,914
233,574,452,512,192,914
232,574,452,512,192,914
233,574,452,512,192,914
233,574,452,511,192,914
233,574,452,513,192,914
232,575,452,512,191,914
231,573,452,513,190,914
233,574,452,512,192,914
232,573,453,512,191,914
232,574,452,512,191,914
233,573,453,513,192,914
233,574,452,510,191,914
233,573,452,511,191,914
233,574,452,512,191,914
233,573,452,511,192,914
232,574,452,511,191,915
233,574,451,512,192,915
232,575,452,512,191,914
233,574,452,511,191,915
233,574,452,512,192,915
233,574,451,512,191,914
234,575,452,512,190,914
233,574,452,512,191,914
233,575,452,512,191,914
234,575,452,512,191,914
233,574,452,513,192,915
233,575,452,513,191,914
233,574,451,513,191,914
234,575,452,512,191,914
234,574,452,512,192,915
234,574,452,513,192,915
234,574,452,513,191,915
234,575,452,512,192,915
234,574,452,513,192,915
234,575,452,513,191,915
233,574,451,513,191,915
234,575,452,512,192,915
234,575,452,513,192,914
234,575,451,513,192,914
233,575,452,512,191,915
234,575,451,513,191,914
234,575,452,513,191,914
234,575,451,513,192,915
234,575,452,513,192,915
233,575,451,513,192,915
234,575,451,513,190,916
233,575,452,513,191,914
233,575,452,513,192,914
233,575,452,513,191,915
233,575,452,513,191,914
233,575,452,512,190,915
234,575,451,512,190,914
233,575,452,512,192,914
232,575,452,512,191,914
233,575,452,512,190,913
233,575,452,512,190,914
233,574,452,512,191,914
233,575,452,511,190,912
233,574,452,512,191,914
233,574,452,512,190,913
233,575,452,511,190,912
233,575,451,511,190,914
233,574,450,510,190,911
232,574,451,511,190,911
233,575,452,512,191,914
233,575,452,512,190,914
233,574,452,511,190,914
234,574,450,511,190,913
234,573,452,511,190,912
233,573,451,510,190,912
233,572,451,508,189,911
232,571,450,508,188,906
230,563,444,503,186,899
229,564,444,503,187,899
229,565,444,503,187,899
230,566,445,504,187,902
230,567,446,505,188,903
230,568,448,505,188,904
230,567,447,504,188,904
231,568,447,505,188,906
232,568,449,506,189,907
231,568,448,506,188,907
231,568,448,506,189,907
231,569,449,506,188,906
232,568,449,506,188,906
231,568,450,506,188,907
230,568,449,506,188,907
232,570,449,506,188,907
231,569,449,506,189,907
231,568,448,505,187,907
231,568,449,506,188,906
231,569,449,505,189,906
231,567,448,504,187,906
230,567,447,504,187,905
230,567,446,504,187,904
230,566,446,505,187,904
229,567,447,503,187,904
230,567,448,504,188,904
230,567,447,504,187,906
230,567,446,504,188,906
230,567,448,504,188,906
231,567,448,504,187,907
231,568,448,504,188,907
231,568,449,505,188,908
230,570,450,506,188,908
231,569,450,505,189,909
231,570,449,505,188,910
231,569,450,506,189,910
231,570,450,506,188,910
231,571,450,506,189,910
231,570,450,505,188,910
232,570,449,505,188,910
232,569,450,505,188,910
232,570,449,506,189,911
233,570,450,506,189,911
233,571,450,506,188,911
233,571,450,505,188,911
233,571,450,506,189,911
233,571,450,506,189,911
233,571,451,506,189,911
233,571,450,506,190,912
233,571,451,507,188,911
234,571,451,507,188,912
233,572,450,507,190,913
233,572,451,506,189,912
233,572,452,507,188,913
232,573,451,506,190,913
234,572,452,507,189,914
233,572,451,507,189,913
233,573,452,507,189,913
233,573,451,507,189,913
234,574,452,507,189,912
234,571,451,507,190,912
233,573,451,506,189,912
233,573,451,506,189,913
233,573,451,507,190,913
233,573,451,506,190,912
233,573,451,506,189,913
233,573,451,506,190,912
233,573,450,507,189,911
233,572,450,506,189,913
232,572,451,506,189,912
233,573,451,505,190,912
233,573,450,506,189,913
232,573,451,506,189,913
233,574,451,506,190,913
233,574,452,507,190,913
233,575,451,507,190,913
232,574,452,507,190,915
233,574,451,507,190,915
233,574,452,507,190,914
233,574,452,506,190,913
232,574,451,506,189,913
233,574,451,507,190,913
233,573,450,507,191,913
233,574,451,506,190,913
233,573,451,507,190,913
